"ID","Name","Node"
"load-7330-1","HOUSTON 60 0-1","7330"
"load-7330-2","HOUSTON 60 0-2","7330"
"load-7333-1","PASADENA 1 2-1","7333"
"load-7336-1","STAFFORD 0-1","7336"
"load-7337-1","EDNA 0-1","7337"
"load-7338-1","HOUSTON 21 0-1","7338"
"load-7339-1","NEEDVILLE 0-1","7339"
"load-7340-1","SEALY 0-1","7340"
"load-7343-1","KATY 3 2-1","7343"
"load-7344-1","HOUSTON 37 0-1","7344"
"load-7345-1","HOUSTON 19 0-1","7345"
"load-7362-1","HOUSTON 61 0-1","7362"
"load-7363-1","GALVESTON ~4-1","7363"
"load-7364-1","EAST BERNA~1-1","7364"
"load-7365-1","HOUSTON 20 0-1","7365"
"load-7380-1","FREEPORT 3 0-1","7380"
"load-7381-1","HOUSTON 15 0-1","7381"
"load-7381-2","HOUSTON 15 0-2","7381"
"load-7382-1","HOUSTON 31 0-1","7382"
"load-7383-1","ROSHARON 0-1","7383"
"load-7384-1","HOUSTON 44 0-1","7384"
"load-7385-1","HOUSTON 75 0-1","7385"
"load-7386-1","HOUSTON 71 0-1","7386"
"load-7387-1","HUMBLE 1 0-1","7387"
"load-7388-1","HOUSTON 68 0-1","7388"
"load-7391-1","WILLIS 1 2-1","7391"
"load-7392-1","BAYTOWN 4 0-1","7392"
"load-7392-2","BAYTOWN 4 0-2","7392"
"load-7393-1","VAN VLECK 0-1","7393"
"load-7393-2","VAN VLECK 0-2","7393"
"load-7394-1","HUFFMAN 0-1","7394"
"load-7395-1","HOUSTON 53 0-1","7395"
"load-7396-1","HOUSTON 91 0-1","7396"
"load-7397-1","ROSENBERG 0-1","7397"
"load-7398-1","PASADENA 5 0-1","7398"
"load-7399-1","HOUSTON 45 0-1","7399"
"load-7403-1","PASADENA 4 0-1","7403"
"load-7404-1","HOUSTON 57 0-1","7404"
"load-7404-2","HOUSTON 57 0-2","7404"
"load-7405-1","GALVESTON ~3-1","7405"
"load-7408-1","POINT COMF~3-1","7408"
"load-7410-1","KATY 2 1-1","7410"
"load-7411-1","SPRING 3 0-1","7411"
"load-7412-1","DANBURY 0-1","7412"
"load-7413-1","WHARTON 2 0-1","7413"
"load-7417-1","HOUSTON 64 0-1","7417"
"load-7418-1","HOUSTON 65 0-1","7418"
"load-7419-1","LA PORTE 0-1","7419"
"load-7421-1","MAGNOLIA 1 1-1","7421"
"load-7424-1","ALVIN 2-1","7424"
"load-7425-1","HOUSTON 86 0-1","7425"
"load-7426-1","BRAZORIA 0-1","7426"
"load-7427-1","HOUSTON 87 0-1","7427"
"load-7430-1","FREEPORT 2 2-1","7430"
"load-7431-1","CONROE 6 0-1","7431"
"load-7432-1","MADISONVIL~1-1","7432"
"load-8001-1","NORMANGEE 0-1","8001"
"load-8002-1","ARP 0-1","8002"
"load-8003-1","CENTERVILL~1-1","8003"
"load-8005-1","LUFKIN 3 1-1","8005"
"load-8006-1","FLINT 0-1","8006"
"load-8007-1","BULLARD 0-1","8007"
"load-8008-1","CHANDLER 0-1","8008"
"load-8009-1","PLANTERSVI~1-1","8009"
"load-8010-1","MARQUEZ 0-1","8010"
"load-8011-1","TENNESSEE ~1-1","8011"
"load-8011-2","TENNESSEE ~1-2","8011"
"load-8012-1","ANDERSON 0-1","8012"
"load-8013-1","MINEOLA 0-1","8013"
"load-8014-1","LOVELADY 0-1","8014"
"load-8015-1","HUNTINGTON 0-1","8015"
"load-8016-1","BRYAN 4 0-1","8016"
"load-8017-1","FRANKSTON 0-1","8017"
"load-8019-1","TYLER 4 1-1","8019"
"load-8020-1","BEN WHEELE~1-1","8020"
"load-8021-1","GARRISON 0-1","8021"
"load-8022-1","ETOILE 0-1","8022"
"load-8025-1","PALESTINE ~1-1","8025"
"load-8026-1","LINDALE 0-1","8026"
"load-8027-1","WHITEHOUSE 0-1","8027"
"load-8028-1","OVERTON 0-1","8028"
"load-8029-1","GRAND SALI~1-1","8029"
"load-8029-2","GRAND SALI~1-2","8029"
"load-8032-1","SHIRO 2-1","8032"
"load-8032-2","SHIRO 2-2","8032"
"load-8032-3","SHIRO 2-3","8032"
"load-8037-1","MIDWAY 0-1","8037"
"load-8038-1","SULPHUR SP~1-1","8038"
"load-8039-1","VAN 0-1","8039"
"load-8040-1","MURCHISON 0-1","8040"
"load-8040-2","MURCHISON 0-2","8040"
"load-8041-1","NACOGDOCHE~2-1","8041"
"load-8042-1","DIBOLL 0-1","8042"
"load-8052-1","TYLER 8 0-1","8052"
"load-8053-1","ATHENS 1 0-1","8053"
"load-8054-1","BUFFALO 0-1","8054"
"load-8055-1","RUSK 0-1","8055"
"load-8056-1","WINONA 0-1","8056"
"load-8062-1","CUSHING 2 0-1","8062"
"load-8063-1","NACOGDOCHE~3-1","8063"
"load-8064-1","FAIRFIELD~15-1","8064"
"load-8065-1","TRINIDAD 2 0-1","8065"
"load-8066-1","DIKE 0-1","8066"
"load-8072-1","PALESTINE ~2-1","8072"
"load-8072-2","PALESTINE ~2-2","8072"
"load-8073-1","EMORY 0-1","8073"
"load-8081-1","TYLER 9 0-1","8081"
"load-8086-1","FRANKLIN 4-1","8086"
"load-8089-1","TYLER 3 0-1","8089"
"load-8090-1","ELKHART 0-1","8090"
"load-8091-1","WORTHAM 0-1","8091"
"load-8091-2","WORTHAM 0-2","8091"
"load-8092-1","OAKWOOD 0-1","8092"
"load-8093-1","COOKVILLE 0-1","8093"
"load-8095-1","COLLEGE ST~2-1","8095"
"load-8096-1","EDGEWOOD 0-1","8096"
"load-8100-1","TYLER 2 0-1","8100"
"load-8101-1","ALTO 0-1","8101"
"load-8102-1","CALVERT 0-1","8102"
"load-8103-1","JEWETT 2 0-1","8103"
"load-8104-1","NAVASOTA 0-1","8104"
"load-8106-1","MOUNT PLEA~8-1","8106"
"load-8106-2","MOUNT PLEA~8-2","8106"
"load-8106-3","MOUNT PLEA~8-3","8106"
"load-8106-4","MOUNT PLEA~8-4","8106"
"load-8106-5","MOUNT PLEA~8-5","8106"
"load-8107-1","SCROGGINS 0-1","8107"
"load-8107-2","SCROGGINS 0-2","8107"
"load-8108-1","WILLS POIN~1-1","8108"
"load-8109-1","ATHENS 2 0-1","8109"
"load-8110-1","POINT 0-1","8110"
"load-8111-1","LUFKIN 2 0-1","8111"
"load-8114-1","JACKSONVIL~3-1","8114"
"load-8114-2","JACKSONVIL~3-2","8114"
"load-8118-1","CROCKETT 0-1","8118"
"load-8118-2","CROCKETT 0-2","8118"
"load-8119-1","HENDERSON ~1-1","8119"
"load-8119-2","HENDERSON ~1-2","8119"
"load-8120-1","BRYAN 3 0-1","8120"
"load-8121-1","JACKSONVIL~7-1","8121"
"load-8122-1","BRYAN 5 0-1","8122"
"load-8123-1","MALAKOFF 0-1","8123"
"load-8124-1","CUMBY 0-1","8124"
"load-8124-2","CUMBY 0-2","8124"
"load-8125-1","NACOGDOCHE~1-1","8125"
"load-8132-1","TEAGUE 0-1","8132"
"load-8134-1","TYLER 7 1-1","8134"
"load-8135-1","TYLER 6 0-1","8135"
"load-8136-1","YANTIS 0-1","8136"
"load-8137-1","POLLOK 0-1","8137"
"load-8137-2","POLLOK 0-2","8137"
"load-8137-3","POLLOK 0-3","8137"
"load-8138-1","TYLER 1 0-1","8138"
"load-8140-1","COLLEGE ST~4-1","8140"
"load-8141-1","HEARNE 0-1","8141"
"load-8142-1","MOUNT VERN~1-1","8142"
"load-8143-1","IOLA 0-1","8143"
"load-8143-2","IOLA 0-2","8143"
"load-8144-1","STREETMAN 0-1","8144"
"load-8144-2","STREETMAN 0-2","8144"
"load-8145-1","COMO 0-1","8145"
"load-8146-1","HENDERSON ~2-1","8146"
"load-8150-1","ZAVALLA 0-1","8150"
"load-8151-1","GRAPELAND 0-1","8151"
"load-8152-1","BRYAN 2 0-1","8152"
"load-8153-1","CANTON 0-1","8153"
"load-8154-1","TYLER 5 0-1","8154"
"load-8160-1","BRYAN 1 2-1","8160"
