"ID","Name","Node1","Node2","R","X","Bch","NormalOperatingLimit","ShortTermLimit","EmergencyLimit"
"ln-5317-5401-1","GRANBURY 1 0-GRANBURY 2 0","5317","5401",5.0E-5,0.00111,0.09678,3146.0,0.0,0.0
"ln-5317-5401-2","GRANBURY 1 0-GRANBURY 2 0","5317","5401",5.0E-5,0.00111,0.09678,3146.0,0.0,0.0
"ln-5318-5473-1","GRANBURY 1 1-NEMO 0","5318","5473",0.00242,0.01844,0.00968,310.0,0.0,0.0
"ln-5318-5473-2","GRANBURY 1 1-NEMO 0","5318","5473",0.00242,0.01844,0.00968,310.0,0.0,0.0
"ln-5322-5384-1","DALLAS 2 0-DALLAS 3 0","5322","5384",3.1E-4,0.00376,0.24969,2020.0,0.0,0.0
"ln-5322-5448-1","DALLAS 2 0-GRAND PRAI~3","5322","5448",1.4E-4,0.00164,0.10912,2020.0,0.0,0.0
"ln-5323-5376-1","DALLAS 2 1-DALLAS 43 0","5323","5376",0.00121,0.00887,0.00503,310.0,0.0,0.0
"ln-5323-5376-2","DALLAS 2 1-DALLAS 43 0","5323","5376",0.00121,0.00887,0.00503,310.0,0.0,0.0
"ln-5323-5425-1","DALLAS 2 1-DALLAS 40 0","5323","5425",0.00265,0.02018,0.01059,310.0,0.0,0.0
"ln-5323-5425-2","DALLAS 2 1-DALLAS 40 0","5323","5425",0.00265,0.02018,0.01059,310.0,0.0,0.0
"ln-5328-5446-1","RIESEL 2 0-HEWITT 0","5328","5446",0.00871,0.03704,0.01852,187.0,0.0,0.0
"ln-5330-5433-1","ARLINGTON~12-FORT WORT~23","5330","5433",0.00293,0.02226,0.01169,310.0,0.0,0.0
"ln-5331-5400-1","CELINA 0-MCKINNEY 2 0","5331","5400",0.00473,0.02774,0.01385,251.0,0.0,0.0
"ln-5331-5450-1","CELINA 0-MELISSA 0","5331","5450",0.00779,0.03434,0.01599,187.0,0.0,0.0
"ln-5332-5429-1","FORT WORTH~8-FORT WORT~10","5332","5429",0.00313,0.01379,0.00642,187.0,0.0,0.0
"ln-5333-5427-1","RED OAK 0-WAXAHACHIE~2","5333","5427",0.00478,0.03636,0.01909,310.0,0.0,0.0
"ln-5333-5427-2","RED OAK 0-WAXAHACHIE~2","5333","5427",0.00478,0.03636,0.01909,310.0,0.0,0.0
"ln-5334-5484-1","CLYDE 0-CROSS PLAI~1","5334","5484",0.01111,0.06511,0.03251,251.0,0.0,0.0
"ln-5335-5372-1","IRVING 2 0-DALLAS 31 0","5335","5372",0.00458,0.02019,0.0094,187.0,0.0,0.0
"ln-5335-5425-1","IRVING 2 0-DALLAS 40 0","5335","5425",0.00232,0.01697,0.00961,310.0,0.0,0.0
"ln-5336-5351-1","ROWLETT 1 0-GARLAND 1 1","5336","5351",0.00118,0.00899,0.00472,409.0,0.0,0.0
"ln-5336-5351-2","ROWLETT 1 0-GARLAND 1 1","5336","5351",0.00118,0.00899,0.00472,409.0,0.0,0.0
"ln-5336-5351-3","ROWLETT 1 0-GARLAND 1 1","5336","5351",0.00118,0.00899,0.00472,409.0,0.0,0.0
"ln-5338-5481-1","GRANBURY 3 0-FORT WORT~21","5338","5481",0.00337,0.02561,0.01345,310.0,0.0,0.0
"ln-5338-5481-2","GRANBURY 3 0-FORT WORT~21","5338","5481",0.00337,0.02561,0.01345,310.0,0.0,0.0
"ln-5340-5462-1","DALLAS 29 0-DALLAS 34 0","5340","5462",0.00437,0.02559,0.01278,251.0,0.0,0.0
"ln-5340-5467-1","DALLAS 29 0-DALLAS 25 0","5340","5467",8.2E-4,0.00348,0.00174,187.0,0.0,0.0
"ln-5341-5422-1","LEWISVILLE~1-LEWSIVILLE 0","5341","5422",0.00126,0.00925,0.00524,409.0,0.0,0.0
"ln-5341-5422-2","LEWISVILLE~1-LEWSIVILLE 0","5341","5422",0.00126,0.00925,0.00524,409.0,0.0,0.0
"ln-5341-5465-1","LEWISVILLE~1-FRISCO 2 1","5341","5465",0.00307,0.02252,0.01276,310.0,0.0,0.0
"ln-5341-5465-2","LEWISVILLE~1-FRISCO 2 1","5341","5465",0.00307,0.02252,0.01276,310.0,0.0,0.0
"ln-5341-5465-3","LEWISVILLE~1-FRISCO 2 1","5341","5465",0.00307,0.02252,0.01276,310.0,0.0,0.0
"ln-5341-5465-4","LEWISVILLE~1-FRISCO 2 1","5341","5465",0.00307,0.02252,0.01276,310.0,0.0,0.0
"ln-5344-5372-1","DALLAS 36 0-DALLAS 31 0","5344","5372",0.00186,0.00821,0.00382,187.0,0.0,0.0
"ln-5344-5482-1","DALLAS 36 0-DALLAS 23 0","5344","5482",0.00385,0.01695,0.00789,187.0,0.0,0.0
"ln-5346-5375-1","FORT WORTH~7-FORT WORTH~5","5346","5375",0.00103,0.00605,0.00302,251.0,0.0,0.0
"ln-5346-5441-1","FORT WORTH~7-FORT WORT~13","5346","5441",0.00168,0.01277,0.0067,310.0,0.0,0.0
"ln-5346-5441-2","FORT WORTH~7-FORT WORT~13","5346","5441",0.00168,0.01277,0.0067,310.0,0.0,0.0
"ln-5346-5443-1","FORT WORTH~7-FORT WORTH~3","5346","5443",7.0E-4,0.00512,0.0029,310.0,0.0,0.0
"ln-5346-5443-2","FORT WORTH~7-FORT WORTH~3","5346","5443",7.0E-4,0.00512,0.0029,310.0,0.0,0.0
"ln-5348-5355-1","ITASCA 0-MAYPEARL 0","5348","5355",0.0081,0.0357,0.01662,187.0,0.0,0.0
"ln-5349-5462-1","LANCASTER ~2-DALLAS 34 0","5349","5462",0.00235,0.01326,0.00713,251.0,0.0,0.0
"ln-5350-5448-1","GARLAND 1 0-GRAND PRAI~3","5350","5448",6.1E-4,0.00734,0.48762,2020.0,0.0,0.0
"ln-5350-5464-1","GARLAND 1 0-FRISCO 2 0","5350","5464",5.3E-4,0.00645,0.4286,2020.0,0.0,0.0
"ln-5351-5431-1","GARLAND 1 1-ROCKWALL 2 0","5351","5431",0.00463,0.02714,0.01355,251.0,0.0,0.0
"ln-5353-5376-1","DUNCANVILL~2-DALLAS 43 0","5353","5376",0.001,0.007,0.005,350.0,0.0,0.0
"ln-5353-5376-2","DUNCANVILL~2-DALLAS 43 0","5353","5376",0.001,0.007,0.005,350.0,0.0,0.0
"ln-5353-5468-1","DUNCANVILL~2-DALLAS 37 0","5353","5468",0.00184,0.01402,0.00736,310.0,0.0,0.0
"ln-5355-5445-1","MAYPEARL 0-MIDLOTHIAN~2","5355","5445",0.00332,0.02526,0.01326,310.0,0.0,0.0
"ln-5355-5445-2","MAYPEARL 0-MIDLOTHIAN~2","5355","5445",0.00332,0.02526,0.01326,310.0,0.0,0.0
"ln-5356-5386-1","GARLAND 3 0-RICHARDSON~1","5356","5386",0.001,0.00567,0.00305,251.0,0.0,0.0
"ln-5356-5431-1","GARLAND 3 0-ROCKWALL 2 0","5356","5431",0.00571,0.0323,0.01737,251.0,0.0,0.0
"ln-5357-5386-1","ALLEN 2 0-RICHARDSON~1","5357","5386",0.00324,0.02375,0.01346,310.0,0.0,0.0
"ln-5358-8155-1","RIESEL 1 0-BREMOND 0","5358","8155",3.7E-4,0.0075,0.52342,2768.0,0.0,0.0
"ln-5373-5433-1","HALTOM CIT~1-FORT WORT~23","5373","5433",0.0024,0.01407,0.00702,251.0,0.0,0.0
"ln-5374-5385-1","BALCH SPRI~1-DALLAS 3 1","5374","5385",0.00128,0.00939,0.00532,409.0,0.0,0.0
"ln-5374-5385-2","BALCH SPRI~1-DALLAS 3 1","5374","5385",0.00128,0.00939,0.00532,409.0,0.0,0.0
"ln-5374-5385-3","BALCH SPRI~1-DALLAS 3 1","5374","5385",0.00128,0.00939,0.00532,409.0,0.0,0.0
"ln-5377-5477-1","KILLEEN 2 0-HARKER HEI~1","5377","5477",0.00328,0.01925,0.00961,251.0,0.0,0.0
"ln-5378-5470-1","WACO 5 0-WOODWAY 0","5378","5470",0.00267,0.01179,0.00549,409.0,0.0,0.0
"ln-5379-5442-1","FORT WORT~29-FORT WORT~27","5379","5442",0.00383,0.02248,0.01122,251.0,0.0,0.0
"ln-5380-5384-1","ENNIS 0-DALLAS 3 0","5380","5384",2.6E-4,0.0059,0.51266,3146.0,0.0,0.0
"ln-5381-5439-1","ENNIS 1-WAXAHACHIE~1","5381","5439",0.00275,0.02093,0.01099,310.0,0.0,0.0
"ln-5381-5439-2","ENNIS 1-WAXAHACHIE~1","5381","5439",0.00275,0.02093,0.01099,310.0,0.0,0.0
"ln-5387-5429-1","FORT WORT~14-FORT WORT~10","5387","5429",0.00362,0.01597,0.00743,187.0,0.0,0.0
"ln-5387-5469-1","FORT WORT~14-FORT WORT~11","5387","5469",9.5E-4,0.00722,0.00379,310.0,0.0,0.0
"ln-5388-8067-1","WACO 2 0-JEWETT 1 0","5388","8067",6.2E-4,0.01267,0.8835,2768.0,0.0,0.0
"ln-5389-5393-1","WACO 2 1-CHINA SPRI~1","5389","5393",0.00709,0.04153,0.02074,251.0,0.0,0.0
"ln-5390-5458-1","ROGERS 0-HOLLAND 0","5390","5458",0.00669,0.02948,0.01372,187.0,0.0,0.0
"ln-5391-5459-1","ROGERS 1-HOLLAND 1","5391","5459",0.00912,0.05206,0.00782,98.0,0.0,0.0
"ln-5407-5470-1","CLIFTON 2 0-WOODWAY 0","5407","5470",0.01779,0.07838,0.03648,187.0,0.0,0.0
"ln-5408-5421-1","FARMERSVIL~1-JOSEPHINE 0","5408","5421",0.00543,0.02392,0.01113,187.0,0.0,0.0
"ln-5409-5447-1","ARLINGTON ~8-ARLINGTON ~9","5409","5447",0.00189,0.01068,0.00574,251.0,0.0,0.0
"ln-5410-5451-1","KILLEEN 3 0-COPPERAS C~1","5410","5451",4.0E-4,0.0049,0.32555,2020.0,0.0,0.0
"ln-5411-5477-1","KILLEEN 3 1-HARKER HEI~1","5411","5477",0.00331,0.01942,0.0097,251.0,0.0,0.0
"ln-5411-6316-1","KILLEEN 3 1-GEORGETOWN~4","5411","6316",0.00833,0.03543,0.01772,187.0,0.0,0.0
"ln-5414-5471-1","PALO PINTO~2-MINGUS 0","5414","5471",0.01049,0.04462,0.02231,187.0,0.0,0.0
"ln-5430-5432-1","WEATHERFOR~2-WEATHERFOR~3","5430","5432",0.00343,0.02608,0.01369,310.0,0.0,0.0
"ln-5435-5471-1","SANTO 0-MINGUS 0","5435","5471",0.01193,0.05076,0.02538,187.0,0.0,0.0
"ln-5443-5469-1","FORT WORTH~3-FORT WORT~11","5443","5469",0.00205,0.00902,0.0042,380.0,0.0,0.0
"ln-5446-5470-1","HEWITT 0-WOODWAY 0","5446","5470",0.00445,0.01961,0.00913,187.0,0.0,0.0
"ln-5448-5479-1","GRAND PRAI~3-BURLESON 0","5448","5479",3.9E-4,0.00471,0.31303,2020.0,0.0,0.0
"ln-5459-6140-1","HOLLAND 1-JARRELL 0","5459","6140",0.01042,0.04644,0.00681,149.0,0.0,0.0
"ln-5459-6325-1","HOLLAND 1-BUCKHOLTS 0","5459","6325",0.01669,0.07435,0.0109,149.0,0.0,0.0
"ln-5463-5478-1","IRVING 4 0-IRVING 3 0","5463","5478",0.00106,0.00601,0.00323,409.0,0.0,0.0
"ln-5467-5482-1","DALLAS 25 0-DALLAS 23 0","5467","5482",0.00166,0.00971,0.00485,409.0,0.0,0.0
"ln-6001-6281-1","CONVERSE 0-UNIVERSAL ~1","6001","6281",0.00258,0.01473,0.00221,250.0,0.0,0.0
"ln-6001-6283-1","CONVERSE 0-SAINT HEDW~1","6001","6283",0.01462,0.03576,0.00468,98.0,0.0,0.0
"ln-6001-6312-1","CONVERSE 0-SAN ANTON~80","6001","6312",0.00777,0.03462,0.00508,221.0,0.0,0.0
"ln-6002-6060-1","SAN ANTON~63-SAN ANTON~36","6002","6060",0.00991,0.05949,0.00807,98.0,0.0,0.0
"ln-6002-6291-1","SAN ANTON~63-SAN ANTON~61","6002","6291",0.00199,0.01285,0.00245,221.0,0.0,0.0
"ln-6002-6291-2","SAN ANTON~63-SAN ANTON~61","6002","6291",0.00199,0.01285,0.00245,221.0,0.0,0.0
"ln-6002-6332-1","SAN ANTON~63-HELOTES 0","6002","6332",0.00746,0.03326,0.00488,149.0,0.0,0.0
"ln-6003-6107-1","BASTROP 0-ROCKDALE 1 0","6003","6107",6.5E-4,0.00791,0.5258,2020.0,0.0,0.0
"ln-6003-6292-1","BASTROP 0-CEDAR CREE~1","6003","6292",2.0E-4,0.00409,0.28512,2768.0,0.0,0.0
"ln-6004-6102-1","BASTROP 1-WINCHESTER 1","6004","6102",0.00197,0.0205,0.06986,1400.0,0.0,0.0
"ln-6005-6012-1","BASTROP 2-PAIGE 0","6005","6012",0.00833,0.0569,0.00968,221.0,0.0,0.0
"ln-6005-6012-2","BASTROP 2-PAIGE 0","6005","6012",0.00833,0.0569,0.00968,221.0,0.0,0.0
"ln-6005-6117-1","BASTROP 2-SMITHVILLE 0","6005","6117",0.00772,0.04984,0.00951,221.0,0.0,0.0
"ln-6005-6117-2","BASTROP 2-SMITHVILLE 0","6005","6117",0.00772,0.04984,0.00951,221.0,0.0,0.0
"ln-6011-6068-1","MARION 2 0-MARION 1 2","6011","6068",0.00433,0.03013,0.00493,221.0,0.0,0.0
"ln-6011-6163-1","MARION 2 0-SEGUIN 1 2","6011","6163",0.00329,0.02128,0.00406,221.0,0.0,0.0
"ln-6012-6027-1","PAIGE 0-ELGIN 0","6012","6027",0.00646,0.04503,0.00736,221.0,0.0,0.0
"ln-6012-6027-2","PAIGE 0-ELGIN 0","6012","6027",0.00646,0.04503,0.00736,221.0,0.0,0.0
"ln-6013-6026-1","SAN ANTON~59-SAN ANTON~68","6013","6026",0.00518,0.03346,0.00638,221.0,0.0,0.0
"ln-6013-6128-1","SAN ANTON~59-SAN ANTON~49","6013","6128",0.0055,0.033,0.00448,98.0,0.0,0.0
"ln-6013-6168-1","SAN ANTON~59-SAN ANTON~62","6013","6168",0.00398,0.0174,0.00265,149.0,0.0,0.0
"ln-6013-6225-1","SAN ANTON~59-SAN ANTON~39","6013","6225",0.0082,0.04681,0.00703,98.0,0.0,0.0
"ln-6014-6096-1","WAELDER 0-LULING 0","6014","6096",0.02367,0.05785,0.00758,98.0,0.0,0.0
"ln-6014-6133-1","WAELDER 0-FLATONIA 0","6014","6133",0.01059,0.04636,0.00706,149.0,0.0,0.0
"ln-6014-6139-1","WAELDER 0-RED ROCK 0","6014","6139",0.00975,0.05851,0.00794,98.0,0.0,0.0
"ln-6015-6112-1","ATASCOSA 0-NATALIA 0","6015","6112",0.0199,0.04863,0.00637,98.0,0.0,0.0
"ln-6015-6236-1","ATASCOSA 0-SAN ANTON~72","6015","6236",0.00985,0.04086,0.00693,149.0,0.0,0.0
"ln-6016-6168-1","SAN ANTON~57-SAN ANTON~62","6016","6168",0.00378,0.0263,0.0043,221.0,0.0,0.0
"ln-6016-6168-2","SAN ANTON~57-SAN ANTON~62","6016","6168",0.00378,0.0263,0.0043,221.0,0.0,0.0
"ln-6016-6199-1","SAN ANTON~57-SAN ANTON~53","6016","6199",0.00208,0.01421,0.00242,221.0,0.0,0.0
"ln-6016-6199-2","SAN ANTON~57-SAN ANTON~53","6016","6199",0.00208,0.01421,0.00242,221.0,0.0,0.0
"ln-6016-6199-3","SAN ANTON~57-SAN ANTON~53","6016","6199",0.00208,0.01421,0.00242,221.0,0.0,0.0
"ln-6016-6356-1","SAN ANTON~57-SAN ANTON~48","6016","6356",0.00315,0.01306,0.00222,400.0,0.0,0.0
"ln-6017-6068-1","CIBOLO 0-MARION 1 2","6017","6068",0.00427,0.02759,0.00526,221.0,0.0,0.0
"ln-6017-6068-2","CIBOLO 0-MARION 1 2","6017","6068",0.00427,0.02759,0.00526,221.0,0.0,0.0
"ln-6017-6068-3","CIBOLO 0-MARION 1 2","6017","6068",0.00427,0.02759,0.00526,221.0,0.0,0.0
"ln-6017-6159-1","CIBOLO 0-SCHERTZ 0","6017","6159",0.00233,0.01593,0.00271,221.0,0.0,0.0
"ln-6017-6159-2","CIBOLO 0-SCHERTZ 0","6017","6159",0.00233,0.01593,0.00271,221.0,0.0,0.0
"ln-6017-6159-3","CIBOLO 0-SCHERTZ 0","6017","6159",0.00233,0.01593,0.00271,221.0,0.0,0.0
"ln-6018-6160-1","AUSTIN 6 0-AUSTIN 8 0","6018","6160",0.00176,0.01201,0.00204,221.0,0.0,0.0
"ln-6018-6160-2","AUSTIN 6 0-AUSTIN 8 0","6018","6160",0.00176,0.01201,0.00204,221.0,0.0,0.0
"ln-6018-6160-3","AUSTIN 6 0-AUSTIN 8 0","6018","6160",0.00176,0.01201,0.00204,221.0,0.0,0.0
"ln-6018-6256-1","AUSTIN 6 0-AUSTIN 2 2","6018","6256",0.00261,0.01687,0.00322,221.0,0.0,0.0
"ln-6018-6256-2","AUSTIN 6 0-AUSTIN 2 2","6018","6256",0.00261,0.01687,0.00322,221.0,0.0,0.0
"ln-6018-6256-3","AUSTIN 6 0-AUSTIN 2 2","6018","6256",0.00261,0.01687,0.00322,221.0,0.0,0.0
"ln-6019-6040-1","AUSTIN 25 0-AUSTIN 3 2","6019","6040",8.0E-4,0.00518,9.9E-4,221.0,0.0,0.0
"ln-6019-6040-2","AUSTIN 25 0-AUSTIN 3 2","6019","6040",8.0E-4,0.00518,9.9E-4,221.0,0.0,0.0
"ln-6019-6040-3","AUSTIN 25 0-AUSTIN 3 2","6019","6040",8.0E-4,0.00518,9.9E-4,221.0,0.0,0.0
"ln-6019-6113-1","AUSTIN 25 0-AUSTIN 20 0","6019","6113",0.00154,0.00995,0.0019,221.0,0.0,0.0
"ln-6019-6113-2","AUSTIN 25 0-AUSTIN 20 0","6019","6113",0.00154,0.00995,0.0019,221.0,0.0,0.0
"ln-6019-6306-1","AUSTIN 25 0-AUSTIN 11 0","6019","6306",0.01058,0.02586,0.00339,98.0,0.0,0.0
"ln-6019-6313-1","AUSTIN 25 0-AUSTIN 33 0","6019","6313",0.00538,0.03672,0.00625,221.0,0.0,0.0
"ln-6019-6313-2","AUSTIN 25 0-AUSTIN 33 0","6019","6313",0.00538,0.03672,0.00625,221.0,0.0,0.0
"ln-6020-6212-1","HORSESHOE ~1-MARBLE FAL~6","6020","6212",0.00352,0.0146,0.00248,149.0,0.0,0.0
"ln-6020-6252-1","HORSESHOE ~1-JOHNSON CI~1","6020","6252",0.01082,0.04487,0.00761,149.0,0.0,0.0
"ln-6021-6118-1","LEANDER 1 0-CEDAR PARK 0","6021","6118",1.3E-4,0.00161,0.10699,2020.0,0.0,0.0
"ln-6021-6210-1","LEANDER 1 0-MARBLE FAL~4","6021","6210",5.3E-4,0.00643,0.42698,2020.0,0.0,0.0
"ln-6022-6315-1","LEANDER 1 1-GEORGETOWN~3","6022","6315",0.0043,0.03071,0.05598,443.0,0.0,0.0
"ln-6022-6350-1","LEANDER 1 1-AUSTIN 1 1","6022","6350",0.00257,0.01837,0.03349,443.0,0.0,0.0
"ln-6023-6120-1","LEANDER 1 2-CEDAR PARK 2","6023","6120",0.00776,0.03392,0.00517,221.0,0.0,0.0
"ln-6023-6262-1","LEANDER 1 2-LIBERTY HI~1","6023","6262",0.00666,0.04639,0.00758,221.0,0.0,0.0
"ln-6023-6262-2","LEANDER 1 2-LIBERTY HI~1","6023","6262",0.00666,0.04639,0.00758,221.0,0.0,0.0
"ln-6024-6181-1","AUSTIN 10 0-MANOR 0","6024","6181",0.01205,0.05372,0.00788,221.0,0.0,0.0
"ln-6024-6219-1","AUSTIN 10 0-AUSTIN 17 0","6024","6219",0.004,0.02403,0.00326,300.0,0.0,0.0
"ln-6024-6330-1","AUSTIN 10 0-AUSTIN 9 0","6024","6330",0.00775,0.04653,0.00631,221.0,0.0,0.0
"ln-6025-6060-1","SAN ANTON~44-SAN ANTON~36","6025","6060",0.00724,0.04134,0.00621,250.0,0.0,0.0
"ln-6025-6121-1","SAN ANTON~44-SAN ANTON~37","6025","6121",0.00399,0.02277,0.00342,221.0,0.0,0.0
"ln-6025-6337-1","SAN ANTON~44-SAN ANTON~43","6025","6337",0.00373,0.02598,0.00425,221.0,0.0,0.0
"ln-6025-6337-2","SAN ANTON~44-SAN ANTON~43","6025","6337",0.00373,0.02598,0.00425,221.0,0.0,0.0
"ln-6025-6352-1","SAN ANTON~44-SAN ANTON~40","6025","6352",0.00808,0.01942,0.00264,221.0,0.0,0.0
"ln-6026-6182-1","SAN ANTON~68-SAN ANTON~54","6026","6182",0.00598,0.04088,0.00695,221.0,0.0,0.0
"ln-6026-6236-1","SAN ANTON~68-SAN ANTON~72","6026","6236",0.00321,0.02074,0.00396,221.0,0.0,0.0
"ln-6026-6236-2","SAN ANTON~68-SAN ANTON~72","6026","6236",0.00321,0.02074,0.00396,221.0,0.0,0.0
"ln-6027-6181-1","ELGIN 0-MANOR 0","6027","6181",0.00709,0.0494,0.00808,300.0,0.0,0.0
"ln-6028-6126-1","AUSTIN 31 0-AUSTIN 34 0","6028","6126",0.00239,0.01662,0.00272,221.0,0.0,0.0
"ln-6028-6126-2","AUSTIN 31 0-AUSTIN 34 0","6028","6126",0.00239,0.01662,0.00272,221.0,0.0,0.0
"ln-6028-6223-1","AUSTIN 31 0-AUSTIN 27 1","6028","6223",0.00261,0.01816,0.00297,221.0,0.0,0.0
"ln-6028-6223-2","AUSTIN 31 0-AUSTIN 27 1","6028","6223",0.00261,0.01816,0.00297,221.0,0.0,0.0
"ln-6028-6289-1","AUSTIN 31 0-AUSTIN 26 0","6028","6289",0.0098,0.05596,0.00841,98.0,0.0,0.0
"ln-6029-6221-1","RUNGE 0-FALLS CITY 0","6029","6221",0.02678,0.11107,0.01885,149.0,0.0,0.0
"ln-6029-6329-1","RUNGE 0-NORDHEIM 0","6029","6329",0.01886,0.07826,0.01328,149.0,0.0,0.0
"ln-6030-6172-1","YOAKUM 0-CUERO 2 0","6030","6172",0.00307,0.02195,0.04002,443.0,0.0,0.0
"ln-6030-6188-1","YOAKUM 0-COLUMBUS 0","6030","6188",0.01107,0.07911,0.14424,443.0,0.0,0.0
"ln-6030-7274-1","YOAKUM 0-VICTORIA 3 0","6030","7274",0.0079,0.05646,0.10294,443.0,0.0,0.0
"ln-6031-6173-1","YOAKUM 1-CUERO 2 1","6031","6173",0.03353,0.08197,0.01073,98.0,0.0,0.0
"ln-6032-6207-1","AUSTIN 37 0-LEANDER 2 0","6032","6207",0.01092,0.04528,0.00768,149.0,0.0,0.0
"ln-6032-6217-1","AUSTIN 37 0-AUSTIN 36 0","6032","6217",0.00379,0.02164,0.00325,98.0,0.0,0.0
"ln-6033-6107-1","PFLUGERVIL~1-ROCKDALE 1 0","6033","6107",3.9E-4,0.00803,0.56039,2768.0,0.0,0.0
"ln-6033-6342-1","PFLUGERVIL~1-ROUND ROCK~9","6033","6342",1.1E-4,0.00135,0.0896,2020.0,0.0,0.0
"ln-6034-6108-1","PFLUGERVIL~2-ROCKDALE 1 1","6034","6108",0.00498,0.04865,0.0936,548.0,0.0,0.0
"ln-6034-6119-1","PFLUGERVIL~2-CEDAR PARK 1","6034","6119",0.00307,0.02194,0.04,443.0,0.0,0.0
"ln-6034-6255-1","PFLUGERVIL~2-AUSTIN 2 1","6034","6255",0.00338,0.02413,0.044,443.0,0.0,0.0
"ln-6034-6343-1","PFLUGERVIL~2-ROUND ROC~10","6034","6343",8.2E-4,0.00798,0.01535,548.0,0.0,0.0
"ln-6035-6061-1","PFLUGERVIL~3-AUSTIN 7 0","6035","6061",0.00446,0.03049,0.00519,221.0,0.0,0.0
"ln-6035-6061-2","PFLUGERVIL~3-AUSTIN 7 0","6035","6061",0.00446,0.03049,0.00519,221.0,0.0,0.0
"ln-6035-6123-1","PFLUGERVIL~3-AUSTIN 5 0","6035","6123",0.00473,0.03056,0.00583,221.0,0.0,0.0
"ln-6035-6123-2","PFLUGERVIL~3-AUSTIN 5 0","6035","6123",0.00473,0.03056,0.00583,221.0,0.0,0.0
"ln-6035-6306-1","PFLUGERVIL~3-AUSTIN 11 0","6035","6306",0.00918,0.05241,0.00787,98.0,0.0,0.0
"ln-6036-6067-1","SAN ANTON~12-MARION 1 1","6036","6067",0.00172,0.01789,0.06095,750.0,0.0,0.0
"ln-6036-6142-1","SAN ANTON~12-SAN ANTONI~2","6036","6142",0.00123,0.01275,0.04344,750.0,0.0,0.0
"ln-6036-6142-2","SAN ANTON~12-SAN ANTONI~2","6036","6142",0.00123,0.01275,0.04344,750.0,0.0,0.0
"ln-6036-6287-1","SAN ANTON~12-SAN ANTON~45","6036","6287",0.00203,0.01984,0.03818,548.0,0.0,0.0
"ln-6036-6334-1","SAN ANTON~12-SAN ANTON~65","6036","6334",0.00352,0.02515,0.04586,443.0,0.0,0.0
"ln-6037-6094-1","SAN ANTON~13-SAN ANTON~15","6037","6094",0.00228,0.01555,0.00264,221.0,0.0,0.0
"ln-6037-6094-2","SAN ANTON~13-SAN ANTON~15","6037","6094",0.00228,0.01555,0.00264,221.0,0.0,0.0
"ln-6037-6220-1","SAN ANTON~13-SAN ANTON~14","6037","6220",0.00245,0.01672,0.00284,221.0,0.0,0.0
"ln-6037-6220-2","SAN ANTON~13-SAN ANTON~14","6037","6220",0.00245,0.01672,0.00284,221.0,0.0,0.0
"ln-6037-6220-3","SAN ANTON~13-SAN ANTON~14","6037","6220",0.00245,0.01672,0.00284,221.0,0.0,0.0
"ln-6038-6066-1","AUSTIN 3 0-MARION 1 0","6038","6066",0.00105,0.01278,0.84902,2020.0,0.0,0.0
"ln-6038-6254-1","AUSTIN 3 0-AUSTIN 2 0","6038","6254",2.4E-4,0.00295,0.19592,2020.0,0.0,0.0
"ln-6038-6349-1","AUSTIN 3 0-AUSTIN 1 0","6038","6349",1.7E-4,0.002,0.13292,2020.0,0.0,0.0
"ln-6039-6222-1","AUSTIN 3 1-AUSTIN 27 0","6039","6222",0.00129,0.00919,0.01675,443.0,0.0,0.0
"ln-6040-6224-1","AUSTIN 3 2-AUSTIN 23 0","6040","6224",0.00927,0.03846,0.00653,149.0,0.0,0.0
"ln-6043-6236-1","SAN ANTON~67-SAN ANTON~72","6043","6236",0.0039,0.02665,0.00453,221.0,0.0,0.0
"ln-6043-6236-2","SAN ANTON~67-SAN ANTON~72","6043","6236",0.0039,0.02665,0.00453,221.0,0.0,0.0
"ln-6043-6335-1","SAN ANTON~67-SAN ANTON~66","6043","6335",0.00217,0.01509,0.00247,221.0,0.0,0.0
"ln-6043-6335-2","SAN ANTON~67-SAN ANTON~66","6043","6335",0.00217,0.01509,0.00247,221.0,0.0,0.0
"ln-6044-6203-1","SAN ANTON~20-SAN ANTON~18","6044","6203",0.00617,0.02696,0.00411,149.0,0.0,0.0
"ln-6044-6204-1","SAN ANTON~20-SAN ANTON~35","6044","6204",0.00268,0.01111,0.00189,149.0,0.0,0.0
"ln-6044-6284-1","SAN ANTON~20-SAN ANTON~17","6044","6284",0.00593,0.02596,0.00395,149.0,0.0,0.0
"ln-6044-6323-1","SAN ANTON~20-SAN ANTON~41","6044","6323",0.0021,0.01432,0.00244,221.0,0.0,0.0
"ln-6044-6323-2","SAN ANTON~20-SAN ANTON~41","6044","6323",0.0021,0.01432,0.00244,221.0,0.0,0.0
"ln-6045-6066-1","SAN ANTON~21-MARION 1 0","6045","6066",5.9E-4,0.00714,0.47436,2020.0,0.0,0.0
"ln-6045-6210-1","SAN ANTON~21-MARBLE FAL~4","6045","6210",0.00142,0.01727,1.14708,2020.0,0.0,0.0
"ln-6045-6234-1","SAN ANTON~21-SAN ANTON~70","6045","6234",3.1E-4,0.0037,0.24613,2020.0,0.0,0.0
"ln-6046-6198-1","SAN ANTON~22-SAN ANTON~52","6046","6198",0.00141,0.01004,0.0183,523.0,0.0,0.0
"ln-6046-6285-1","SAN ANTON~22-BOERNE 2 0","6046","6285",0.00296,0.02891,0.05562,647.0,0.0,0.0
