"ID","TransformerWinding","TapNode","IsRegulating","RegulatedNode"
"tx2-4062-4056-1:tap2","tx2-4062-4056-1:wnd1","4056","false",""
"tx2-4061-4056-1:tap2","tx2-4061-4056-1:wnd1","4056","false",""
"tx2-4060-4056-1:tap2","tx2-4060-4056-1:wnd1","4056","false",""
"tx2-4059-4056-1:tap2","tx2-4059-4056-1:wnd1","4056","false",""
"tx2-4058-4056-1:tap2","tx2-4058-4056-1:wnd1","4056","false",""
"tx2-4057-4056-1:tap2","tx2-4057-4056-1:wnd1","4056","false",""
"tx2-4052-4051-1:tap2","tx2-4052-4051-1:wnd1","4051","false",""
"tx2-4050-4049-2:tap2","tx2-4050-4049-2:wnd1","4049","false",""
"tx2-4050-4049-1:tap2","tx2-4050-4049-1:wnd1","4049","false",""
"tx2-4047-4044-1:tap2","tx2-4047-4044-1:wnd1","4044","false",""
"tx2-4046-4044-1:tap2","tx2-4046-4044-1:wnd1","4044","false",""
"tx2-4045-4044-1:tap2","tx2-4045-4044-1:wnd1","4044","false",""
"tx2-4042-4041-3:tap2","tx2-4042-4041-3:wnd1","4041","false",""
"tx2-4042-4041-2:tap2","tx2-4042-4041-2:wnd1","4041","false",""
"tx2-4042-4041-1:tap2","tx2-4042-4041-1:wnd1","4041","false",""
"tx2-4040-4039-2:tap2","tx2-4040-4039-2:wnd1","4039","false",""
"tx2-4040-4039-1:tap2","tx2-4040-4039-1:wnd1","4039","false",""
"tx2-4030-4028-3:tap2","tx2-4030-4028-3:wnd1","4028","false",""
"tx2-4030-4028-2:tap2","tx2-4030-4028-2:wnd1","4028","false",""
"tx2-4030-4028-1:tap2","tx2-4030-4028-1:wnd1","4028","false",""
"tx2-4029-4028-2:tap2","tx2-4029-4028-2:wnd1","4028","false",""
"tx2-4029-4028-1:tap2","tx2-4029-4028-1:wnd1","4028","false",""
"tx2-4026-4024-2:tap2","tx2-4026-4024-2:wnd1","4024","false",""
"tx2-4026-4024-1:tap2","tx2-4026-4024-1:wnd1","4024","false",""
"tx2-4025-4024-1:tap2","tx2-4025-4024-1:wnd1","4024","false",""
"tx2-4015-4014-2:tap2","tx2-4015-4014-2:wnd1","4014","false",""
"tx2-4015-4014-1:tap2","tx2-4015-4014-1:wnd1","4014","false",""
"tx2-4010-4009-2:tap2","tx2-4010-4009-2:wnd1","4009","false",""
"tx2-4010-4009-1:tap2","tx2-4010-4009-1:wnd1","4009","false",""
"tx2-4005-4004-1:tap2","tx2-4005-4004-1:wnd1","4004","false",""
"tx2-3136-3135-1:tap2","tx2-3136-3135-1:wnd1","3135","false",""
"tx2-3134-3133-1:tap2","tx2-3134-3133-1:wnd1","3133","false",""
"tx2-3122-3121-1:tap2","tx2-3122-3121-1:wnd1","3121","false",""
"tx2-3120-3119-1:tap2","tx2-3120-3119-1:wnd1","3119","false",""
"tx2-3118-3116-1:tap2","tx2-3118-3116-1:wnd1","3116","false",""
"tx2-3117-3116-1:tap2","tx2-3117-3116-1:wnd1","3116","false",""
"tx2-3113-3111-1:tap2","tx2-3113-3111-1:wnd1","3111","false",""
"tx2-3112-3111-1:tap2","tx2-3112-3111-1:wnd1","3111","false",""
"tx2-3110-3109-1:tap2","tx2-3110-3109-1:wnd1","3109","false",""
"tx2-3106-3104-1:tap2","tx2-3106-3104-1:wnd1","3104","false",""
"tx2-3105-3104-1:tap2","tx2-3105-3104-1:wnd1","3104","false",""
"tx2-3098-3096-1:tap2","tx2-3098-3096-1:wnd1","3096","false",""
"tx2-3097-3096-2:tap2","tx2-3097-3096-2:wnd1","3096","false",""
"tx2-3097-3096-1:tap2","tx2-3097-3096-1:wnd1","3096","false",""
"tx2-3095-3094-1:tap2","tx2-3095-3094-1:wnd1","3094","false",""
"tx2-3091-3090-1:tap2","tx2-3091-3090-1:wnd1","3090","false",""
"tx2-3092-3088-1:tap2","tx2-3092-3088-1:wnd1","3088","false",""
"tx2-3089-3088-1:tap2","tx2-3089-3088-1:wnd1","3088","false",""
"tx2-3087-3085-1:tap2","tx2-3087-3085-1:wnd1","3085","false",""
"tx2-3086-3085-1:tap2","tx2-3086-3085-1:wnd1","3085","false",""
"tx2-3084-3082-1:tap2","tx2-3084-3082-1:wnd1","3082","false",""
"tx2-3083-3082-1:tap2","tx2-3083-3082-1:wnd1","3082","false",""
"tx2-3080-3079-1:tap2","tx2-3080-3079-1:wnd1","3079","false",""
"tx2-3081-3078-1:tap2","tx2-3081-3078-1:wnd1","3078","false",""
"tx2-3079-3078-1:tap2","tx2-3079-3078-1:wnd1","3078","false",""
"tx2-3074-3073-1:tap2","tx2-3074-3073-1:wnd1","3073","false",""
"tx2-3071-3070-1:tap2","tx2-3071-3070-1:wnd1","3070","false",""
"tx2-3068-3067-1:tap2","tx2-3068-3067-1:wnd1","3067","false",""
"tx2-3065-3064-1:tap2","tx2-3065-3064-1:wnd1","3064","false",""
"tx2-3063-3058-1:tap2","tx2-3063-3058-1:wnd1","3058","false",""
"tx2-3062-3058-1:tap2","tx2-3062-3058-1:wnd1","3058","false",""
"tx2-3061-3058-1:tap2","tx2-3061-3058-1:wnd1","3058","false",""
"tx2-3060-3058-1:tap2","tx2-3060-3058-1:wnd1","3058","false",""
"tx2-3059-3058-1:tap2","tx2-3059-3058-1:wnd1","3058","false",""
"tx2-3057-3053-1:tap2","tx2-3057-3053-1:wnd1","3053","false",""
"tx2-3056-3053-1:tap2","tx2-3056-3053-1:wnd1","3053","false",""
"tx2-3055-3053-1:tap2","tx2-3055-3053-1:wnd1","3053","false",""
"tx2-3054-3053-1:tap2","tx2-3054-3053-1:wnd1","3053","false",""
"tx2-3051-3050-2:tap2","tx2-3051-3050-2:wnd1","3050","false",""
"tx2-3051-3050-1:tap2","tx2-3051-3050-1:wnd1","3050","false",""
"tx2-3048-3046-2:tap2","tx2-3048-3046-2:wnd1","3046","false",""
"tx2-3048-3046-1:tap2","tx2-3048-3046-1:wnd1","3046","false",""
"tx2-3047-3046-1:tap2","tx2-3047-3046-1:wnd1","3046","false",""
"tx2-3045-3041-1:tap2","tx2-3045-3041-1:wnd1","3041","false",""
"tx2-3044-3041-1:tap2","tx2-3044-3041-1:wnd1","3041","false",""
"tx2-3043-3041-1:tap2","tx2-3043-3041-1:wnd1","3041","false",""
"tx2-3042-3041-1:tap2","tx2-3042-3041-1:wnd1","3041","false",""
"tx2-3039-3037-1:tap2","tx2-3039-3037-1:wnd1","3037","false",""
"tx2-3038-3037-1:tap2","tx2-3038-3037-1:wnd1","3037","false",""
"tx2-3034-3033-1:tap2","tx2-3034-3033-1:wnd1","3033","false",""
"tx2-3028-3026-1:tap2","tx2-3028-3026-1:wnd1","3026","false",""
"tx2-3027-3026-1:tap2","tx2-3027-3026-1:wnd1","3026","false",""
"tx2-3020-3018-1:tap2","tx2-3020-3018-1:wnd1","3018","false",""
"tx2-3019-3018-2:tap2","tx2-3019-3018-2:wnd1","3018","false",""
"tx2-3019-3018-1:tap2","tx2-3019-3018-1:wnd1","3018","false",""
"tx2-3017-3016-1:tap2","tx2-3017-3016-1:wnd1","3016","false",""
"tx2-3004-3003-1:tap2","tx2-3004-3003-1:wnd1","3003","false",""
"tx2-3002-3001-2:tap2","tx2-3002-3001-2:wnd1","3001","false",""
"tx2-3002-3001-1:tap2","tx2-3002-3001-1:wnd1","3001","false",""
"tx2-2131-2130-1:tap2","tx2-2131-2130-1:wnd1","2130","false",""
"tx2-2128-2127-1:tap2","tx2-2128-2127-1:wnd1","2127","false",""
"tx2-2120-2113-1:tap2","tx2-2120-2113-1:wnd1","2113","false",""
"tx2-2119-2113-1:tap2","tx2-2119-2113-1:wnd1","2113","false",""
"tx2-2118-2113-1:tap2","tx2-2118-2113-1:wnd1","2113","false",""
"tx2-2117-2113-1:tap2","tx2-2117-2113-1:wnd1","2113","false",""
"tx2-2116-2113-1:tap2","tx2-2116-2113-1:wnd1","2113","false",""
"tx2-2115-2113-1:tap2","tx2-2115-2113-1:wnd1","2113","false",""
"tx2-2114-2113-1:tap2","tx2-2114-2113-1:wnd1","2113","false",""
"tx2-2105-2101-1:tap2","tx2-2105-2101-1:wnd1","2101","false",""
"tx2-2104-2101-1:tap2","tx2-2104-2101-1:wnd1","2101","false",""
"tx2-2103-2101-1:tap2","tx2-2103-2101-1:wnd1","2101","false",""
"tx2-2102-2101-1:tap2","tx2-2102-2101-1:wnd1","2101","false",""
"tx2-2098-2097-1:tap2","tx2-2098-2097-1:wnd1","2097","false",""
"tx2-2100-2096-1:tap2","tx2-2100-2096-1:wnd1","2096","false",""
"tx2-2099-2096-1:tap2","tx2-2099-2096-1:wnd1","2096","false",""
"tx2-2097-2096-1:tap2","tx2-2097-2096-1:wnd1","2096","false",""
"tx2-2095-2093-1:tap2","tx2-2095-2093-1:wnd1","2093","false",""
"tx2-2094-2093-1:tap2","tx2-2094-2093-1:wnd1","2093","false",""
"tx2-2089-2088-1:tap2","tx2-2089-2088-1:wnd1","2088","false",""
"tx2-2085-2082-1:tap2","tx2-2085-2082-1:wnd1","2082","false",""
"tx2-2084-2082-1:tap2","tx2-2084-2082-1:wnd1","2082","false",""
"tx2-2083-2082-1:tap2","tx2-2083-2082-1:wnd1","2082","false",""
"tx2-2078-2077-1:tap2","tx2-2078-2077-1:wnd1","2077","false",""
"tx2-2076-2073-1:tap2","tx2-2076-2073-1:wnd1","2073","false",""
"tx2-2074-2073-1:tap2","tx2-2074-2073-1:wnd1","2073","false",""
"tx2-2071-2070-1:tap2","tx2-2071-2070-1:wnd1","2070","false",""
"tx2-2062-2061-1:tap2","tx2-2062-2061-1:wnd1","2061","false",""
"tx2-2059-2058-1:tap2","tx2-2059-2058-1:wnd1","2058","false",""
"tx2-2057-2054-1:tap2","tx2-2057-2054-1:wnd1","2054","false",""
"tx2-2056-2054-1:tap2","tx2-2056-2054-1:wnd1","2054","false",""
"tx2-2055-2054-2:tap2","tx2-2055-2054-2:wnd1","2054","false",""
"tx2-2055-2054-1:tap2","tx2-2055-2054-1:wnd1","2054","false",""
"tx2-2042-2041-1:tap2","tx2-2042-2041-1:wnd1","2041","false",""
"tx2-2024-2021-1:tap2","tx2-2024-2021-1:wnd1","2021","false",""
"tx2-2023-2021-1:tap2","tx2-2023-2021-1:wnd1","2021","false",""
"tx2-2022-2021-1:tap2","tx2-2022-2021-1:wnd1","2021","false",""
"tx2-2019-2017-1:tap2","tx2-2019-2017-1:wnd1","2017","false",""
"tx2-2018-2017-1:tap2","tx2-2018-2017-1:wnd1","2017","false",""
"tx2-2013-2011-1:tap2","tx2-2013-2011-1:wnd1","2011","false",""
"tx2-2012-2011-1:tap2","tx2-2012-2011-1:wnd1","2011","false",""
"tx2-2006-2002-1:tap2","tx2-2006-2002-1:wnd1","2002","false",""
"tx2-2005-2002-1:tap2","tx2-2005-2002-1:wnd1","2002","false",""
"tx2-2004-2002-1:tap2","tx2-2004-2002-1:wnd1","2002","false",""
"tx2-2003-2002-1:tap2","tx2-2003-2002-1:wnd1","2002","false",""
"tx2-1081-1071-1:tap2","tx2-1081-1071-1:wnd1","1071","false",""
"tx2-1080-1071-1:tap2","tx2-1080-1071-1:wnd1","1071","false",""
"tx2-1079-1071-1:tap2","tx2-1079-1071-1:wnd1","1071","false",""
"tx2-1078-1071-1:tap2","tx2-1078-1071-1:wnd1","1071","false",""
"tx2-1077-1071-1:tap2","tx2-1077-1071-1:wnd1","1071","false",""
"tx2-1076-1071-1:tap2","tx2-1076-1071-1:wnd1","1071","false",""
"tx2-1075-1071-1:tap2","tx2-1075-1071-1:wnd1","1071","false",""
"tx2-1074-1071-1:tap2","tx2-1074-1071-1:wnd1","1071","false",""
"tx2-1073-1071-1:tap2","tx2-1073-1071-1:wnd1","1071","false",""
"tx2-1072-1071-1:tap2","tx2-1072-1071-1:wnd1","1071","false",""
"tx2-1070-1069-1:tap2","tx2-1070-1069-1:wnd1","1069","false",""
"tx2-1066-1065-1:tap2","tx2-1066-1065-1:wnd1","1065","false",""
"tx2-1063-1061-1:tap2","tx2-1063-1061-1:wnd1","1061","false",""
"tx2-1062-1061-1:tap2","tx2-1062-1061-1:wnd1","1061","false",""
"tx2-1060-1058-1:tap2","tx2-1060-1058-1:wnd1","1058","false",""
"tx2-1059-1058-1:tap2","tx2-1059-1058-1:wnd1","1058","false",""
"tx2-1057-1056-1:tap2","tx2-1057-1056-1:wnd1","1056","false",""
"tx2-1053-1047-1:tap2","tx2-1053-1047-1:wnd1","1047","false",""
"tx2-1052-1047-1:tap2","tx2-1052-1047-1:wnd1","1047","false",""
"tx2-1051-1047-1:tap2","tx2-1051-1047-1:wnd1","1047","false",""
"tx2-1050-1047-1:tap2","tx2-1050-1047-1:wnd1","1047","false",""
"tx2-1049-1047-1:tap2","tx2-1049-1047-1:wnd1","1047","false",""
"tx2-1048-1047-1:tap2","tx2-1048-1047-1:wnd1","1047","false",""
"tx2-1043-1041-1:tap2","tx2-1043-1041-1:wnd1","1041","false",""
"tx2-1042-1041-1:tap2","tx2-1042-1041-1:wnd1","1041","false",""
"tx2-1039-1038-1:tap2","tx2-1039-1038-1:wnd1","1038","false",""
"tx2-1035-1034-1:tap2","tx2-1035-1034-1:wnd1","1034","false",""
"tx2-1033-1032-1:tap2","tx2-1033-1032-1:wnd1","1032","false",""
"tx2-1026-1025-1:tap2","tx2-1026-1025-1:wnd1","1025","false",""
"tx2-1023-1022-1:tap2","tx2-1023-1022-1:wnd1","1022","false",""
"tx2-1021-1020-1:tap2","tx2-1021-1020-1:wnd1","1020","false",""
"tx2-1011-1010-1:tap2","tx2-1011-1010-1:wnd1","1010","false",""
"tx2-1009-1008-1:tap2","tx2-1009-1008-1:wnd1","1008","false",""
"tx2-1006-1005-1:tap2","tx2-1006-1005-1:wnd1","1005","false",""
"tx2-1004-1003-1:tap2","tx2-1004-1003-1:wnd1","1003","false",""
"tx2-8160-8159-2:tap1","tx2-8160-8159-2:wnd1","8160","false",""
"tx2-8160-8159-1:tap1","tx2-8160-8159-1:wnd1","8160","false",""
"tx2-8159-8158-1:tap1","tx2-8159-8158-1:wnd1","8159","false",""
"tx2-8157-8156-1:tap1","tx2-8157-8156-1:wnd1","8157","false",""
"tx2-8156-8155-1:tap1","tx2-8156-8155-1:wnd1","8156","false",""
"tx2-8149-8148-1:tap1","tx2-8149-8148-1:wnd1","8149","false",""
"tx2-8148-8147-2:tap1","tx2-8148-8147-2:wnd1","8148","false",""
"tx2-8148-8147-1:tap1","tx2-8148-8147-1:wnd1","8148","false",""
"tx2-8140-8139-1:tap1","tx2-8140-8139-1:wnd1","8140","false",""
"tx2-8134-8133-2:tap1","tx2-8134-8133-2:wnd1","8134","false",""
"tx2-8134-8133-1:tap1","tx2-8134-8133-1:wnd1","8134","false",""
"tx2-8128-8127-1:tap1","tx2-8128-8127-1:wnd1","8128","false",""
"tx2-8131-8126-1:tap1","tx2-8131-8126-1:wnd1","8131","false",""
"tx2-8130-8126-1:tap1","tx2-8130-8126-1:wnd1","8130","false",""
"tx2-8129-8126-1:tap1","tx2-8129-8126-1:wnd1","8129","false",""
"tx2-8127-8126-2:tap1","tx2-8127-8126-2:wnd1","8127","false",""
"tx2-8127-8126-1:tap1","tx2-8127-8126-1:wnd1","8127","false",""
"tx2-8114-8113-1:tap1","tx2-8114-8113-1:wnd1","8114","false",""
"tx2-8117-8112-1:tap1","tx2-8117-8112-1:wnd1","8117","false",""
"tx2-8116-8112-1:tap1","tx2-8116-8112-1:wnd1","8116","false",""
"tx2-8115-8112-1:tap1","tx2-8115-8112-1:wnd1","8115","false",""
"tx2-8113-8112-1:tap1","tx2-8113-8112-1:wnd1","8113","false",""
"tx2-8106-8105-1:tap1","tx2-8106-8105-1:wnd1","8106","false",""
"tx2-8099-8097-1:tap1","tx2-8099-8097-1:wnd1","8099","false",""
"tx2-8098-8097-1:tap1","tx2-8098-8097-1:wnd1","8098","false",""
"tx2-8095-8094-1:tap1","tx2-8095-8094-1:wnd1","8095","false",""
"tx2-8086-8085-1:tap1","tx2-8086-8085-1:wnd1","8086","false",""
"tx2-8084-8083-1:tap1","tx2-8084-8083-1:wnd1","8084","false",""
"tx2-8088-8082-1:tap1","tx2-8088-8082-1:wnd1","8088","false",""
"tx2-8087-8082-1:tap1","tx2-8087-8082-1:wnd1","8087","false",""
"tx2-8083-8082-1:tap1","tx2-8083-8082-1:wnd1","8083","false",""
"tx2-8076-8075-1:tap1","tx2-8076-8075-1:wnd1","8076","false",""
"tx2-8080-8074-1:tap1","tx2-8080-8074-1:wnd1","8080","false",""
"tx2-8079-8074-1:tap1","tx2-8079-8074-1:wnd1","8079","false",""
"tx2-8078-8074-1:tap1","tx2-8078-8074-1:wnd1","8078","false",""
"tx2-8077-8074-1:tap1","tx2-8077-8074-1:wnd1","8077","false",""
"tx2-8075-8074-2:tap1","tx2-8075-8074-2:wnd1","8075","false",""
"tx2-8075-8074-1:tap1","tx2-8075-8074-1:wnd1","8075","false",""
"tx2-8069-8068-1:tap1","tx2-8069-8068-1:wnd1","8069","false",""
"tx2-8071-8067-1:tap1","tx2-8071-8067-1:wnd1","8071","false",""
"tx2-8070-8067-1:tap1","tx2-8070-8067-1:wnd1","8070","false",""
"tx2-8068-8067-1:tap1","tx2-8068-8067-1:wnd1","8068","false",""
"tx2-8059-8058-1:tap1","tx2-8059-8058-1:wnd1","8059","false",""
"tx2-8061-8057-1:tap1","tx2-8061-8057-1:wnd1","8061","false",""
"tx2-8060-8057-1:tap1","tx2-8060-8057-1:wnd1","8060","false",""
"tx2-8058-8057-1:tap1","tx2-8058-8057-1:wnd1","8058","false",""
"tx2-8045-8044-1:tap1","tx2-8045-8044-1:wnd1","8045","false",""
"tx2-8051-8043-1:tap1","tx2-8051-8043-1:wnd1","8051","false",""
"tx2-8050-8043-1:tap1","tx2-8050-8043-1:wnd1","8050","false",""
"tx2-8049-8043-1:tap1","tx2-8049-8043-1:wnd1","8049","false",""
"tx2-8048-8043-1:tap1","tx2-8048-8043-1:wnd1","8048","false",""
"tx2-8047-8043-1:tap1","tx2-8047-8043-1:wnd1","8047","false",""
"tx2-8046-8043-1:tap1","tx2-8046-8043-1:wnd1","8046","false",""
"tx2-8044-8043-1:tap1","tx2-8044-8043-1:wnd1","8044","false",""
"tx2-8032-8031-1:tap1","tx2-8032-8031-1:wnd1","8032","false",""
"tx2-8036-8030-1:tap1","tx2-8036-8030-1:wnd1","8036","false",""
"tx2-8035-8030-1:tap1","tx2-8035-8030-1:wnd1","8035","false",""
"tx2-8034-8030-1:tap1","tx2-8034-8030-1:wnd1","8034","false",""
"tx2-8033-8030-1:tap1","tx2-8033-8030-1:wnd1","8033","false",""
"tx2-8031-8030-1:tap1","tx2-8031-8030-1:wnd1","8031","false",""
"tx2-8024-8023-1:tap1","tx2-8024-8023-1:wnd1","8024","false",""
"tx2-8019-8018-2:tap1","tx2-8019-8018-2:wnd1","8019","false",""
"tx2-8019-8018-1:tap1","tx2-8019-8018-1:wnd1","8019","false",""
"tx2-8005-8004-2:tap1","tx2-8005-8004-2:wnd1","8005","false",""
"tx2-8005-8004-1:tap1","tx2-8005-8004-1:wnd1","8005","false",""
"tx2-7430-7429-1:tap1","tx2-7430-7429-1:wnd1","7430","false",""
"tx2-7429-7428-1:tap1","tx2-7429-7428-1:wnd1","7429","false",""
"tx2-7424-7423-3:tap1","tx2-7424-7423-3:wnd1","7424","false",""
"tx2-7424-7423-2:tap1","tx2-7424-7423-2:wnd1","7424","false",""
"tx2-7424-7423-1:tap1","tx2-7424-7423-1:wnd1","7424","false",""
"tx2-7423-7422-1:tap1","tx2-7423-7422-1:wnd1","7423","false",""
"tx2-7421-7420-2:tap1","tx2-7421-7420-2:wnd1","7421","false",""
"tx2-7421-7420-1:tap1","tx2-7421-7420-1:wnd1","7421","false",""
"tx2-7416-7415-1:tap1","tx2-7416-7415-1:wnd1","7416","false",""
"tx2-7415-7414-1:tap1","tx2-7415-7414-1:wnd1","7415","false",""
"tx2-7410-7409-3:tap1","tx2-7410-7409-3:wnd1","7410","false",""
"tx2-7410-7409-2:tap1","tx2-7410-7409-2:wnd1","7410","false",""
"tx2-7410-7409-1:tap1","tx2-7410-7409-1:wnd1","7410","false",""
"tx2-7408-7407-1:tap1","tx2-7408-7407-1:wnd1","7408","false",""
"tx2-7407-7406-1:tap1","tx2-7407-7406-1:wnd1","7407","false",""
"tx2-7402-7401-1:tap1","tx2-7402-7401-1:wnd1","7402","false",""
"tx2-7401-7400-1:tap1","tx2-7401-7400-1:wnd1","7401","false",""
"tx2-7391-7390-1:tap1","tx2-7391-7390-1:wnd1","7391","false",""
"tx2-7390-7389-1:tap1","tx2-7390-7389-1:wnd1","7390","false",""
"tx2-7368-7367-3:tap1","tx2-7368-7367-3:wnd1","7368","false",""
"tx2-7368-7367-2:tap1","tx2-7368-7367-2:wnd1","7368","false",""
"tx2-7368-7367-1:tap1","tx2-7368-7367-1:wnd1","7368","false",""
"tx2-7379-7366-1:tap1","tx2-7379-7366-1:wnd1","7379","false",""
"tx2-7378-7366-1:tap1","tx2-7378-7366-1:wnd1","7378","false",""
"tx2-7377-7366-1:tap1","tx2-7377-7366-1:wnd1","7377","false",""
"tx2-7376-7366-1:tap1","tx2-7376-7366-1:wnd1","7376","false",""
"tx2-7375-7366-1:tap1","tx2-7375-7366-1:wnd1","7375","false",""
"tx2-7374-7366-1:tap1","tx2-7374-7366-1:wnd1","7374","false",""
"tx2-7373-7366-1:tap1","tx2-7373-7366-1:wnd1","7373","false",""
"tx2-7372-7366-1:tap1","tx2-7372-7366-1:wnd1","7372","false",""
"tx2-7371-7366-1:tap1","tx2-7371-7366-1:wnd1","7371","false",""
"tx2-7370-7366-1:tap1","tx2-7370-7366-1:wnd1","7370","false",""
"tx2-7369-7366-1:tap1","tx2-7369-7366-1:wnd1","7369","false",""
"tx2-7367-7366-2:tap1","tx2-7367-7366-2:wnd1","7367","false",""
"tx2-7367-7366-1:tap1","tx2-7367-7366-1:wnd1","7367","false",""
"tx2-7348-7347-2:tap1","tx2-7348-7347-2:wnd1","7348","false",""
"tx2-7348-7347-1:tap1","tx2-7348-7347-1:wnd1","7348","false",""
"tx2-7361-7346-1:tap1","tx2-7361-7346-1:wnd1","7361","false",""
"tx2-7360-7346-1:tap1","tx2-7360-7346-1:wnd1","7360","false",""
"tx2-7359-7346-1:tap1","tx2-7359-7346-1:wnd1","7359","false",""
"tx2-7358-7346-1:tap1","tx2-7358-7346-1:wnd1","7358","false",""
"tx2-7357-7346-1:tap1","tx2-7357-7346-1:wnd1","7357","false",""
"tx2-7356-7346-1:tap1","tx2-7356-7346-1:wnd1","7356","false",""
"tx2-7355-7346-1:tap1","tx2-7355-7346-1:wnd1","7355","false",""
"tx2-7354-7346-1:tap1","tx2-7354-7346-1:wnd1","7354","false",""
"tx2-7353-7346-1:tap1","tx2-7353-7346-1:wnd1","7353","false",""
"tx2-7352-7346-1:tap1","tx2-7352-7346-1:wnd1","7352","false",""
"tx2-7351-7346-1:tap1","tx2-7351-7346-1:wnd1","7351","false",""
"tx2-7350-7346-1:tap1","tx2-7350-7346-1:wnd1","7350","false",""
"tx2-7349-7346-1:tap1","tx2-7349-7346-1:wnd1","7349","false",""
"tx2-7347-7346-2:tap1","tx2-7347-7346-2:wnd1","7347","false",""
"tx2-7347-7346-1:tap1","tx2-7347-7346-1:wnd1","7347","false",""
"tx2-7343-7342-2:tap1","tx2-7343-7342-2:wnd1","7343","false",""
"tx2-7343-7342-1:tap1","tx2-7343-7342-1:wnd1","7343","false",""
"tx2-7342-7341-1:tap1","tx2-7342-7341-1:wnd1","7342","false",""
"tx2-7333-7332-3:tap1","tx2-7333-7332-3:wnd1","7333","false",""
"tx2-7333-7332-2:tap1","tx2-7333-7332-2:wnd1","7333","false",""
"tx2-7333-7332-1:tap1","tx2-7333-7332-1:wnd1","7333","false",""
"tx2-7335-7331-1:tap1","tx2-7335-7331-1:wnd1","7335","false",""
"tx2-7334-7331-1:tap1","tx2-7334-7331-1:wnd1","7334","false",""
"tx2-7332-7331-1:tap1","tx2-7332-7331-1:wnd1","7332","false",""
"tx2-7329-7327-1:tap1","tx2-7329-7327-1:wnd1","7329","false",""
"tx2-7328-7327-1:tap1","tx2-7328-7327-1:wnd1","7328","false",""
"tx2-7322-7321-1:tap1","tx2-7322-7321-1:wnd1","7322","false",""
"tx2-7326-7320-1:tap1","tx2-7326-7320-1:wnd1","7326","false",""
"tx2-7325-7320-1:tap1","tx2-7325-7320-1:wnd1","7325","false",""
"tx2-7324-7320-1:tap1","tx2-7324-7320-1:wnd1","7324","false",""
"tx2-7323-7320-1:tap1","tx2-7323-7320-1:wnd1","7323","false",""
"tx2-7321-7320-1:tap1","tx2-7321-7320-1:wnd1","7321","false",""
"tx2-7313-7312-1:tap1","tx2-7313-7312-1:wnd1","7313","false",""
"tx2-7306-7305-1:tap1","tx2-7306-7305-1:wnd1","7306","false",""
"tx2-7311-7304-1:tap1","tx2-7311-7304-1:wnd1","7311","false",""
"tx2-7310-7304-1:tap1","tx2-7310-7304-1:wnd1","7310","false",""
"tx2-7309-7304-1:tap1","tx2-7309-7304-1:wnd1","7309","false",""
"tx2-7308-7304-1:tap1","tx2-7308-7304-1:wnd1","7308","false",""
"tx2-7307-7304-1:tap1","tx2-7307-7304-1:wnd1","7307","false",""
"tx2-7305-7304-1:tap1","tx2-7305-7304-1:wnd1","7305","false",""
"tx2-7289-7282-1:tap1","tx2-7289-7282-1:wnd1","7289","false",""
"tx2-7288-7282-1:tap1","tx2-7288-7282-1:wnd1","7288","false",""
"tx2-7287-7282-1:tap1","tx2-7287-7282-1:wnd1","7287","false",""
"tx2-7286-7282-1:tap1","tx2-7286-7282-1:wnd1","7286","false",""
"tx2-7285-7282-1:tap1","tx2-7285-7282-1:wnd1","7285","false",""
"tx2-7284-7282-1:tap1","tx2-7284-7282-1:wnd1","7284","false",""
"tx2-7283-7282-1:tap1","tx2-7283-7282-1:wnd1","7283","false",""
"tx2-7281-7278-1:tap1","tx2-7281-7278-1:wnd1","7281","false",""
"tx2-7280-7278-1:tap1","tx2-7280-7278-1:wnd1","7280","false",""
"tx2-7279-7278-1:tap1","tx2-7279-7278-1:wnd1","7279","false",""
"tx2-7275-7274-1:tap1","tx2-7275-7274-1:wnd1","7275","false",""
"tx2-7265-7264-2:tap1","tx2-7265-7264-2:wnd1","7265","false",""
"tx2-7265-7264-1:tap1","tx2-7265-7264-1:wnd1","7265","false",""
"tx2-7270-7263-1:tap1","tx2-7270-7263-1:wnd1","7270","false",""
"tx2-7269-7263-1:tap1","tx2-7269-7263-1:wnd1","7269","false",""
"tx2-7268-7263-1:tap1","tx2-7268-7263-1:wnd1","7268","false",""
"tx2-7267-7263-1:tap1","tx2-7267-7263-1:wnd1","7267","false",""
"tx2-7266-7263-1:tap1","tx2-7266-7263-1:wnd1","7266","false",""
"tx2-7264-7263-2:tap1","tx2-7264-7263-2:wnd1","7264","false",""
"tx2-7264-7263-1:tap1","tx2-7264-7263-1:wnd1","7264","false",""
"tx2-7262-7261-1:tap1","tx2-7262-7261-1:wnd1","7262","false",""
"tx2-7253-7252-1:tap1","tx2-7253-7252-1:wnd1","7253","false",""
"tx2-7229-7228-3:tap1","tx2-7229-7228-3:wnd1","7229","false",""
"tx2-7229-7228-2:tap1","tx2-7229-7228-2:wnd1","7229","false",""
"tx2-7229-7228-1:tap1","tx2-7229-7228-1:wnd1","7229","false",""
"tx2-7228-7227-1:tap1","tx2-7228-7227-1:wnd1","7228","false",""
"tx2-7206-7205-1:tap1","tx2-7206-7205-1:wnd1","7206","false",""
"tx2-7212-7204-1:tap1","tx2-7212-7204-1:wnd1","7212","false",""
"tx2-7211-7204-1:tap1","tx2-7211-7204-1:wnd1","7211","false",""
