"ID","Name","Transformer","Node1","Node2","R","X","Gmag","Bmag","PhaseShift","NormalOperatingLimit","ShortTermLimit","EmergencyLimit"
"tx2-7022-7018-1:wnd1","NURSERY 4-NURSERY 0","tx2-7022-7018-1","7022","7018",7.0E-4,0.05667,0.0,0.0,0.0,328.0,0.0,0.0
"tx2-7021-7018-1:wnd1","NURSERY 3-NURSERY 0","tx2-7021-7018-1","7021","7018",6.9E-4,0.05321,0.0,0.0,0.0,311.0,0.0,0.0
"tx2-7019-7018-1:wnd1","NURSERY 1-NURSERY 0","tx2-7019-7018-1","7019","7018",9.5E-4,0.04341,0.0,0.0,0.0,383.0,0.0,0.0
"tx2-7015-7014-1:wnd1","HOUSTON 1 1-HOUSTON 1 0","tx2-7015-7014-1","7015","7014",0.00981,0.21665,0.0,0.0,0.0,43.0,0.0,0.0
"tx2-7004-7003-3:wnd1","PASADENA 2 2-PASADENA 2 1","tx2-7004-7003-3","7004","7003",9.0E-4,0.03512,0.0,0.0,0.0,386.0,0.0,0.0
"tx2-7004-7003-2:wnd1","PASADENA 2 2-PASADENA 2 1","tx2-7004-7003-2","7004","7003",9.0E-4,0.03512,0.0,0.0,0.0,386.0,0.0,0.0
"tx2-7004-7003-1:wnd1","PASADENA 2 2-PASADENA 2 1","tx2-7004-7003-1","7004","7003",9.0E-4,0.03512,0.0,0.0,0.0,386.0,0.0,0.0
"tx2-7009-7002-1:wnd1","PASADENA 2 7-PASADENA 2 0","tx2-7009-7002-1","7009","7002",4.9E-4,0.02499,0.0,0.0,0.0,625.0,0.0,0.0
"tx2-7008-7002-1:wnd1","PASADENA 2 6-PASADENA 2 0","tx2-7008-7002-1","7008","7002",4.5E-4,0.02245,0.0,0.0,0.0,629.0,0.0,0.0
"tx2-7007-7002-1:wnd1","PASADENA 2 5-PASADENA 2 0","tx2-7007-7002-1","7007","7002",3.4E-4,0.02135,0.0,0.0,0.0,639.0,0.0,0.0
"tx2-7006-7002-1:wnd1","PASADENA 2 4-PASADENA 2 0","tx2-7006-7002-1","7006","7002",1.2E-4,0.01417,0.0,0.0,0.0,626.0,0.0,0.0
"tx2-7005-7002-1:wnd1","PASADENA 2 3-PASADENA 2 0","tx2-7005-7002-1","7005","7002",4.1E-4,0.02493,0.0,0.0,0.0,630.0,0.0,0.0
"tx2-7003-7002-1:wnd1","PASADENA 2 1-PASADENA 2 0","tx2-7003-7002-1","7003","7002",2.2E-4,0.0149,0.0,0.0,0.0,1299.0,0.0,0.0
"tx2-6360-6359-1:wnd1","BURNET 1-BURNET 0","tx2-6360-6359-1","6360","6359",0.00288,0.10862,0.0,0.0,0.0,136.0,0.0,0.0
"tx2-6355-6354-2:wnd1","ROUND ROC~13-ROUND ROC~12","tx2-6355-6354-2","6355","6354",7.6E-4,0.02753,0.0,0.0,0.0,193.8,0.0,0.0
"tx2-6355-6354-1:wnd1","ROUND ROC~13-ROUND ROC~12","tx2-6355-6354-1","6355","6354",7.6E-4,0.02753,0.0,0.0,0.0,193.8,0.0,0.0
"tx2-6351-6350-2:wnd1","AUSTIN 1 2-AUSTIN 1 1","tx2-6351-6350-2","6351","6350",0.00179,0.06637,0.0,0.0,0.0,155.4,0.0,0.0
"tx2-6351-6350-1:wnd1","AUSTIN 1 2-AUSTIN 1 1","tx2-6351-6350-1","6351","6350",0.00179,0.06637,0.0,0.0,0.0,155.4,0.0,0.0
"tx2-6350-6349-1:wnd1","AUSTIN 1 1-AUSTIN 1 0","tx2-6350-6349-1","6350","6349",1.9E-4,0.01229,0.0,0.0,0.0,1150.0,0.0,0.0
"tx2-6344-6343-2:wnd1","ROUND ROC~11-ROUND ROC~10","tx2-6344-6343-2","6344","6343",2.8E-4,0.01611,0.0,0.0,0.0,400.0,0.0,0.0
"tx2-6344-6343-1:wnd1","ROUND ROC~11-ROUND ROC~10","tx2-6344-6343-1","6344","6343",2.8E-4,0.01611,0.0,0.0,0.0,400.0,0.0,0.0
"tx2-6343-6342-1:wnd1","ROUND ROC~10-ROUND ROCK~9","tx2-6343-6342-1","6343","6342",2.5E-4,0.01679,0.0,0.0,0.0,1137.0,0.0,0.0
"tx2-6335-6334-1:wnd1","SAN ANTON~66-SAN ANTON~65","tx2-6335-6334-1","6335","6334",6.3E-4,0.03435,0.0,0.0,0.0,271.8,0.0,0.0
"tx2-6334-6333-1:wnd1","SAN ANTON~65-SAN ANTON~64","tx2-6334-6333-1","6334","6333",3.3E-4,0.01665,0.0,0.0,0.0,1094.0,0.0,0.0
"tx2-6322-6321-1:wnd1","FLORESVILL~2-FLORESVILL~1","tx2-6322-6321-1","6322","6321",0.00114,0.03057,0.0,0.0,0.0,249.0,0.0,0.0
"tx2-6319-6318-1:wnd1","GEORGETOWN~7-GEORGETOWN~6","tx2-6319-6318-1","6319","6318",0.00221,0.05812,0.0,0.0,0.0,163.0,0.0,0.0
"tx2-6316-6315-1:wnd1","GEORGETOWN~4-GEORGETOWN~3","tx2-6316-6315-1","6316","6315",0.00143,0.0765,0.0,0.0,0.0,251.0,0.0,0.0
"tx2-6309-6308-1:wnd1","HONDO 1-HONDO 0","tx2-6309-6308-1","6309","6308",8.6E-4,0.06271,0.0,0.0,0.0,122.4,0.0,0.0
"tx2-6300-6299-1:wnd1","NEW BRAUNF~3-NEW BRAUNF~2","tx2-6300-6299-1","6300","6299",0.00189,0.06692,0.0,0.0,0.0,181.0,0.0,0.0
"tx2-6305-6298-1:wnd1","NEW BRAUNF~8-NEW BRAUNF~1","tx2-6305-6298-1","6305","6298",3.7E-4,0.02188,0.0,0.0,0.0,904.0,0.0,0.0
"tx2-6304-6298-1:wnd1","NEW BRAUNF~7-NEW BRAUNF~1","tx2-6304-6298-1","6304","6298",2.6E-4,0.01816,0.0,0.0,0.0,896.0,0.0,0.0
"tx2-6303-6298-1:wnd1","NEW BRAUNF~6-NEW BRAUNF~1","tx2-6303-6298-1","6303","6298",1.0E-4,0.00733,0.0,0.0,0.0,887.0,0.0,0.0
"tx2-6302-6298-1:wnd1","NEW BRAUNF~5-NEW BRAUNF~1","tx2-6302-6298-1","6302","6298",2.9E-4,0.02162,0.0,0.0,0.0,897.0,0.0,0.0
"tx2-6301-6298-1:wnd1","NEW BRAUNF~4-NEW BRAUNF~1","tx2-6301-6298-1","6301","6298",3.5E-4,0.02541,0.0,0.0,0.0,225.0,0.0,0.0
"tx2-6299-6298-1:wnd1","NEW BRAUNF~2-NEW BRAUNF~1","tx2-6299-6298-1","6299","6298",2.0E-4,0.01939,0.0,0.0,0.0,994.0,0.0,0.0
"tx2-6294-6293-1:wnd1","CEDAR CREE~3-CEDAR CREE~2","tx2-6294-6293-1","6294","6293",5.8E-4,0.02427,0.0,0.0,0.0,217.8,0.0,0.0
"tx2-6297-6292-1:wnd1","CEDAR CREE~6-CEDAR CREE~1","tx2-6297-6292-1","6297","6292",2.9E-4,0.02084,0.0,0.0,0.0,765.0,0.0,0.0
"tx2-6296-6292-1:wnd1","CEDAR CREE~5-CEDAR CREE~1","tx2-6296-6292-1","6296","6292",1.3E-4,0.00766,0.0,0.0,0.0,762.0,0.0,0.0
"tx2-6295-6292-1:wnd1","CEDAR CREE~4-CEDAR CREE~1","tx2-6295-6292-1","6295","6292",1.7E-4,0.00896,0.0,0.0,0.0,756.0,0.0,0.0
"tx2-6293-6292-1:wnd1","CEDAR CREE~2-CEDAR CREE~1","tx2-6293-6292-1","6293","6292",2.0E-4,0.01411,0.0,0.0,0.0,1210.0,0.0,0.0
"tx2-6288-6287-2:wnd1","SAN ANTON~46-SAN ANTON~45","tx2-6288-6287-2","6288","6287",5.8E-4,0.03855,0.0,0.0,0.0,300.0,0.0,0.0
"tx2-6288-6287-1:wnd1","SAN ANTON~46-SAN ANTON~45","tx2-6288-6287-1","6288","6287",5.8E-4,0.03855,0.0,0.0,0.0,300.0,0.0,0.0
"tx2-6286-6285-1:wnd1","BOERNE 2 1-BOERNE 2 0","tx2-6286-6285-1","6286","6285",3.2E-4,0.0236,0.0,0.0,0.0,311.0,0.0,0.0
"tx2-6280-6279-1:wnd1","SEGUIN 2 1-SEGUIN 2 0","tx2-6280-6279-1","6280","6279",0.00106,0.03718,0.0,0.0,0.0,163.2,0.0,0.0
"tx2-6278-6277-1:wnd1","KYLE 1-KYLE 0","tx2-6278-6277-1","6278","6277",4.6E-4,0.02831,0.0,0.0,0.0,331.0,0.0,0.0
"tx2-6274-6265-1:wnd1","CUERO 1 9-CUERO 1 0","tx2-6274-6265-1","6274","6265",0.00902,0.4175,0.0,0.0,0.0,39.0,0.0,0.0
"tx2-6273-6265-1:wnd1","CUERO 1 8-CUERO 1 0","tx2-6273-6265-1","6273","6265",0.00863,0.26216,0.0,0.0,0.0,32.0,0.0,0.0
"tx2-6272-6265-1:wnd1","CUERO 1 7-CUERO 1 0","tx2-6272-6265-1","6272","6265",0.00455,0.19054,0.0,0.0,0.0,35.0,0.0,0.0
"tx2-6271-6265-1:wnd1","CUERO 1 6-CUERO 1 0","tx2-6271-6265-1","6271","6265",0.00336,0.1392,0.0,0.0,0.0,42.0,0.0,0.0
"tx2-6270-6265-1:wnd1","CUERO 1 5-CUERO 1 0","tx2-6270-6265-1","6270","6265",0.01825,0.32424,0.0,0.0,0.0,47.0,0.0,0.0
"tx2-6269-6265-1:wnd1","CUERO 1 4-CUERO 1 0","tx2-6269-6265-1","6269","6265",0.0207,0.59011,0.0,0.0,0.0,32.0,0.0,0.0
"tx2-6268-6265-1:wnd1","CUERO 1 3-CUERO 1 0","tx2-6268-6265-1","6268","6265",0.00822,0.17407,0.0,0.0,0.0,30.0,0.0,0.0
"tx2-6267-6265-1:wnd1","CUERO 1 2-CUERO 1 0","tx2-6267-6265-1","6267","6265",0.01927,0.55179,0.0,0.0,0.0,35.0,0.0,0.0
"tx2-6266-6265-1:wnd1","CUERO 1 1-CUERO 1 0","tx2-6266-6265-1","6266","6265",0.00703,0.24052,0.0,0.0,0.0,29.0,0.0,0.0
"tx2-6264-6263-1:wnd1","KENEDY 1-KENEDY 0","tx2-6264-6263-1","6264","6263",8.1E-4,0.03319,0.0,0.0,0.0,120.0,0.0,0.0
"tx2-6256-6255-2:wnd1","AUSTIN 2 2-AUSTIN 2 1","tx2-6256-6255-2","6256","6255",8.5E-4,0.04835,0.0,0.0,0.0,300.0,0.0,0.0
"tx2-6256-6255-1:wnd1","AUSTIN 2 2-AUSTIN 2 1","tx2-6256-6255-1","6256","6255",8.5E-4,0.04835,0.0,0.0,0.0,300.0,0.0,0.0
"tx2-6260-6254-1:wnd1","AUSTIN 2 6-AUSTIN 2 0","tx2-6260-6254-1","6260","6254",1.8E-4,0.01038,0.0,0.0,0.0,914.0,0.0,0.0
"tx2-6259-6254-1:wnd1","AUSTIN 2 5-AUSTIN 2 0","tx2-6259-6254-1","6259","6254",4.4E-4,0.02142,0.0,0.0,0.0,333.0,0.0,0.0
"tx2-6258-6254-1:wnd1","AUSTIN 2 4-AUSTIN 2 0","tx2-6258-6254-1","6258","6254",3.7E-4,0.02186,0.0,0.0,0.0,731.0,0.0,0.0
"tx2-6257-6254-1:wnd1","AUSTIN 2 3-AUSTIN 2 0","tx2-6257-6254-1","6257","6254",1.1E-4,0.01147,0.0,0.0,0.0,726.0,0.0,0.0
"tx2-6255-6254-1:wnd1","AUSTIN 2 1-AUSTIN 2 0","tx2-6255-6254-1","6255","6254",4.0E-5,0.00481,0.0,0.0,0.0,1350.0,0.0,0.0
"tx2-6241-6240-2:wnd1","ELMENDORF 2-ELMENDORF 1","tx2-6241-6240-2","6241","6240",0.00111,0.05088,0.0,0.0,0.0,300.0,0.0,0.0
"tx2-6241-6240-1:wnd1","ELMENDORF 2-ELMENDORF 1","tx2-6241-6240-1","6241","6240",0.00111,0.05088,0.0,0.0,0.0,300.0,0.0,0.0
"tx2-6249-6239-1:wnd1","ELMENDORF 10-ELMENDORF 0","tx2-6249-6239-1","6249","6239",4.6E-4,0.02531,0.0,0.0,0.0,685.0,0.0,0.0
"tx2-6248-6239-1:wnd1","ELMENDORF 9-ELMENDORF 0","tx2-6248-6239-1","6248","6239",1.8E-4,0.01749,0.0,0.0,0.0,689.0,0.0,0.0
"tx2-6247-6239-1:wnd1","ELMENDORF 8-ELMENDORF 0","tx2-6247-6239-1","6247","6239",1.4E-4,0.00867,0.0,0.0,0.0,694.0,0.0,0.0
"tx2-6246-6239-1:wnd1","ELMENDORF 7-ELMENDORF 0","tx2-6246-6239-1","6246","6239",1.1E-4,0.00711,0.0,0.0,0.0,967.0,0.0,0.0
"tx2-6245-6239-1:wnd1","ELMENDORF 6-ELMENDORF 0","tx2-6245-6239-1","6245","6239",2.1E-4,0.01383,0.0,0.0,0.0,965.0,0.0,0.0
"tx2-6244-6239-1:wnd1","ELMENDORF 5-ELMENDORF 0","tx2-6244-6239-1","6244","6239",2.4E-4,0.01637,0.0,0.0,0.0,957.0,0.0,0.0
"tx2-6243-6239-1:wnd1","ELMENDORF 4-ELMENDORF 0","tx2-6243-6239-1","6243","6239",2.4E-4,0.01934,0.0,0.0,0.0,690.0,0.0,0.0
"tx2-6242-6239-1:wnd1","ELMENDORF 3-ELMENDORF 0","tx2-6242-6239-1","6242","6239",4.0E-4,0.04713,0.0,0.0,0.0,380.0,0.0,0.0
"tx2-6240-6239-1:wnd1","ELMENDORF 1-ELMENDORF 0","tx2-6240-6239-1","6240","6239",2.8E-4,0.01264,0.0,0.0,0.0,1194.0,0.0,0.0
"tx2-6236-6235-2:wnd1","SAN ANTON~72-SAN ANTON~71","tx2-6236-6235-2","6236","6235",7.5E-4,0.02962,0.0,0.0,0.0,406.0,0.0,0.0
"tx2-6236-6235-1:wnd1","SAN ANTON~72-SAN ANTON~71","tx2-6236-6235-1","6236","6235",7.5E-4,0.02962,0.0,0.0,0.0,406.0,0.0,0.0
"tx2-6235-6234-1:wnd1","SAN ANTON~71-SAN ANTON~70","tx2-6235-6234-1","6235","6234",6.0E-5,0.00475,0.0,0.0,0.0,1190.0,0.0,0.0
"tx2-6230-6229-2:wnd1","SAN MARCOS 2-SAN MARCOS 1","tx2-6230-6229-2","6230","6229",6.1E-4,0.03602,0.0,0.0,0.0,350.0,0.0,0.0
"tx2-6230-6229-1:wnd1","SAN MARCOS 2-SAN MARCOS 1","tx2-6230-6229-1","6230","6229",6.1E-4,0.03602,0.0,0.0,0.0,350.0,0.0,0.0
"tx2-6229-6228-1:wnd1","SAN MARCOS 1-SAN MARCOS 0","tx2-6229-6228-1","6229","6228",1.1E-4,0.01313,0.0,0.0,0.0,1208.0,0.0,0.0
"tx2-6223-6222-3:wnd1","AUSTIN 27 1-AUSTIN 27 0","tx2-6223-6222-3","6223","6222",2.9E-4,0.0171,0.0,0.0,0.0,457.0,0.0,0.0
"tx2-6223-6222-2:wnd1","AUSTIN 27 1-AUSTIN 27 0","tx2-6223-6222-2","6223","6222",2.9E-4,0.0171,0.0,0.0,0.0,457.0,0.0,0.0
"tx2-6223-6222-1:wnd1","AUSTIN 27 1-AUSTIN 27 0","tx2-6223-6222-1","6223","6222",2.9E-4,0.0171,0.0,0.0,0.0,457.0,0.0,0.0
"tx2-6212-6211-1:wnd1","MARBLE FAL~6-MARBLE FAL~5","tx2-6212-6211-1","6212","6211",8.3E-4,0.03328,0.0,0.0,0.0,381.0,0.0,0.0
"tx2-6216-6210-1:wnd1","MARBLE FA~10-MARBLE FAL~4","tx2-6216-6210-1","6216","6210",2.1E-4,0.01596,0.0,0.0,0.0,710.0,0.0,0.0
"tx2-6215-6210-1:wnd1","MARBLE FAL~9-MARBLE FAL~4","tx2-6215-6210-1","6215","6210",1.0E-4,0.0071,0.0,0.0,0.0,721.0,0.0,0.0
"tx2-6214-6210-1:wnd1","MARBLE FAL~8-MARBLE FAL~4","tx2-6214-6210-1","6214","6210",4.4E-4,0.02757,0.0,0.0,0.0,718.0,0.0,0.0
"tx2-6213-6210-1:wnd1","MARBLE FAL~7-MARBLE FAL~4","tx2-6213-6210-1","6213","6210",6.6E-4,0.04478,0.0,0.0,0.0,363.0,0.0,0.0
"tx2-6211-6210-1:wnd1","MARBLE FAL~5-MARBLE FAL~4","tx2-6211-6210-1","6211","6210",3.0E-4,0.01639,0.0,0.0,0.0,978.0,0.0,0.0
"tx2-6199-6198-3:wnd1","SAN ANTON~53-SAN ANTON~52","tx2-6199-6198-3","6199","6198",4.8E-4,0.01693,0.0,0.0,0.0,420.0,0.0,0.0
"tx2-6199-6198-2:wnd1","SAN ANTON~53-SAN ANTON~52","tx2-6199-6198-2","6199","6198",4.8E-4,0.01693,0.0,0.0,0.0,420.0,0.0,0.0
"tx2-6199-6198-1:wnd1","SAN ANTON~53-SAN ANTON~52","tx2-6199-6198-1","6199","6198",4.8E-4,0.01693,0.0,0.0,0.0,420.0,0.0,0.0
"tx2-6198-6197-1:wnd1","SAN ANTON~52-SAN ANTON~51","tx2-6198-6197-1","6198","6197",1.5E-4,0.01413,0.0,0.0,0.0,1372.0,0.0,0.0
"tx2-6193-6192-1:wnd1","CALDWELL 1-CALDWELL 0","tx2-6193-6192-1","6193","6192",0.00113,0.06451,0.0,0.0,0.0,125.0,0.0,0.0
"tx2-6189-6188-1:wnd1","COLUMBUS 1-COLUMBUS 0","tx2-6189-6188-1","6189","6188",0.00227,0.06067,0.0,0.0,0.0,178.0,0.0,0.0
"tx2-6178-6177-3:wnd1","SAN ANTON~74-SAN ANTON~73","tx2-6178-6177-3","6178","6177",8.2E-4,0.04251,0.0,0.0,0.0,172.8,0.0,0.0
"tx2-6178-6177-2:wnd1","SAN ANTON~74-SAN ANTON~73","tx2-6178-6177-2","6178","6177",8.2E-4,0.04251,0.0,0.0,0.0,172.8,0.0,0.0
"tx2-6178-6177-1:wnd1","SAN ANTON~74-SAN ANTON~73","tx2-6178-6177-1","6178","6177",8.2E-4,0.04251,0.0,0.0,0.0,172.8,0.0,0.0
"tx2-6173-6172-1:wnd1","CUERO 2 1-CUERO 2 0","tx2-6173-6172-1","6173","6172",0.0013,0.05717,0.0,0.0,0.0,137.0,0.0,0.0
"tx2-6171-6170-1:wnd1","SAN ANTON~77-SAN ANTON~76","tx2-6171-6170-1","6171","6170",5.7E-4,0.03437,0.0,0.0,0.0,297.0,0.0,0.0
"tx2-6170-6169-1:wnd1","SAN ANTON~76-SAN ANTON~75","tx2-6170-6169-1","6170","6169",2.7E-4,0.01779,0.0,0.0,0.0,1108.0,0.0,0.0
"tx2-6163-6162-1:wnd1","SEGUIN 1 2-SEGUIN 1 1","tx2-6163-6162-1","6163","6162",0.00109,0.04275,0.0,0.0,0.0,184.2,0.0,0.0
"tx2-6167-6161-1:wnd1","SEGUIN 1 6-SEGUIN 1 0","tx2-6167-6161-1","6167","6161",2.0E-4,0.01447,0.0,0.0,0.0,883.0,0.0,0.0
"tx2-6166-6161-1:wnd1","SEGUIN 1 5-SEGUIN 1 0","tx2-6166-6161-1","6166","6161",1.1E-4,0.00775,0.0,0.0,0.0,880.0,0.0,0.0
"tx2-6165-6161-1:wnd1","SEGUIN 1 4-SEGUIN 1 0","tx2-6165-6161-1","6165","6161",3.4E-4,0.01841,0.0,0.0,0.0,879.0,0.0,0.0
"tx2-6164-6161-1:wnd1","SEGUIN 1 3-SEGUIN 1 0","tx2-6164-6161-1","6164","6161",2.2E-4,0.01652,0.0,0.0,0.0,880.0,0.0,0.0
"tx2-6162-6161-1:wnd1","SEGUIN 1 1-SEGUIN 1 0","tx2-6162-6161-1","6162","6161",2.4E-4,0.01685,0.0,0.0,0.0,1132.0,0.0,0.0
"tx2-6153-6152-1:wnd1","SAN ANTON~34-SAN ANTON~33","tx2-6153-6152-1","6153","6152",0.00286,0.10993,0.0,0.0,0.0,155.0,0.0,0.0
"tx2-6143-6142-3:wnd1","SAN ANTONI~3-SAN ANTONI~2","tx2-6143-6142-3","6143","6142",3.0E-4,0.02159,0.0,0.0,0.0,443.0,0.0,0.0
"tx2-6143-6142-2:wnd1","SAN ANTONI~3-SAN ANTONI~2","tx2-6143-6142-2","6143","6142",3.0E-4,0.02159,0.0,0.0,0.0,443.0,0.0,0.0
"tx2-6143-6142-1:wnd1","SAN ANTONI~3-SAN ANTONI~2","tx2-6143-6142-1","6143","6142",3.0E-4,0.02159,0.0,0.0,0.0,443.0,0.0,0.0
"tx2-6149-6141-1:wnd1","SAN ANTONI~9-SAN ANTONI~1","tx2-6149-6141-1","6149","6141",4.0E-5,0.00474,0.0,0.0,0.0,1255.0,0.0,0.0
"tx2-6148-6141-1:wnd1","SAN ANTONI~8-SAN ANTONI~1","tx2-6148-6141-1","6148","6141",1.3E-4,0.00914,0.0,0.0,0.0,1248.0,0.0,0.0
"tx2-6147-6141-1:wnd1","SAN ANTONI~7-SAN ANTONI~1","tx2-6147-6141-1","6147","6141",2.0E-4,0.01493,0.0,0.0,0.0,1332.0,0.0,0.0
"tx2-6146-6141-1:wnd1","SAN ANTONI~6-SAN ANTONI~1","tx2-6146-6141-1","6146","6141",2.4E-4,0.01722,0.0,0.0,0.0,1090.0,0.0,0.0
"tx2-6145-6141-1:wnd1","SAN ANTONI~5-SAN ANTONI~1","tx2-6145-6141-1","6145","6141",2.7E-4,0.01788,0.0,0.0,0.0,1093.0,0.0,0.0
"tx2-6144-6141-1:wnd1","SAN ANTONI~4-SAN ANTONI~1","tx2-6144-6141-1","6144","6141",0.00106,0.04778,0.0,0.0,0.0,265.0,0.0,0.0
"tx2-6142-6141-2:wnd1","SAN ANTONI~2-SAN ANTONI~1","tx2-6142-6141-2","6142","6141",2.0E-4,0.00909,0.0,0.0,0.0,1326.0,0.0,0.0
"tx2-6142-6141-1:wnd1","SAN ANTONI~2-SAN ANTONI~1","tx2-6142-6141-1","6142","6141",2.0E-4,0.00909,0.0,0.0,0.0,1326.0,0.0,0.0
"tx2-6120-6119-2:wnd1","CEDAR PARK 2-CEDAR PARK 1","tx2-6120-6119-2","6120","6119",5.6E-4,0.0289,0.0,0.0,0.0,350.0,0.0,0.0
"tx2-6120-6119-1:wnd1","CEDAR PARK 2-CEDAR PARK 1","tx2-6120-6119-1","6120","6119",5.6E-4,0.0289,0.0,0.0,0.0,350.0,0.0,0.0
"tx2-6119-6118-1:wnd1","CEDAR PARK 1-CEDAR PARK 0","tx2-6119-6118-1","6119","6118",2.1E-4,0.01219,0.0,0.0,0.0,1133.0,0.0,0.0
"tx2-6109-6108-1:wnd1","ROCKDALE 1 2-ROCKDALE 1 1","tx2-6109-6108-1","6109","6108",0.00252,0.10367,0.0,0.0,0.0,137.0,0.0,0.0
"tx2-6111-6107-1:wnd1","ROCKDALE 1 4-ROCKDALE 1 0","tx2-6111-6107-1","6111","6107",1.4E-4,0.01069,0.0,0.0,0.0,1208.0,0.0,0.0
"tx2-6110-6107-1:wnd1","ROCKDALE 1 3-ROCKDALE 1 0","tx2-6110-6107-1","6110","6107",1.5E-4,0.01079,0.0,0.0,0.0,1181.0,0.0,0.0
"tx2-6108-6107-1:wnd1","ROCKDALE 1 1-ROCKDALE 1 0","tx2-6108-6107-1","6108","6107",6.1E-4,0.04374,0.0,0.0,0.0,380.0,0.0,0.0
"tx2-6103-6102-1:wnd1","WINCHESTER 2-WINCHESTER 1","tx2-6103-6102-1","6103","6102",0.00102,0.04506,0.0,0.0,0.0,439.0,0.0,0.0
"tx2-6106-6101-1:wnd1","WINCHESTER 5-WINCHESTER 0","tx2-6106-6101-1","6106","6101",1.8E-4,0.00963,0.0,0.0,0.0,560.0,0.0,0.0
"tx2-6105-6101-1:wnd1","WINCHESTER 4-WINCHESTER 0","tx2-6105-6101-1","6105","6101",3.7E-4,0.03898,0.0,0.0,0.0,368.0,0.0,0.0
"tx2-6104-6101-1:wnd1","WINCHESTER 3-WINCHESTER 0","tx2-6104-6101-1","6104","6101",3.1E-4,0.02423,0.0,0.0,0.0,378.0,0.0,0.0
"tx2-6102-6101-1:wnd1","WINCHESTER 1-WINCHESTER 0","tx2-6102-6101-1","6102","6101",1.3E-4,0.0085,0.0,0.0,0.0,1307.0,0.0,0.0
"tx2-6090-6084-1:wnd1","ROUND ROCK~7-ROUND ROCK~1","tx2-6090-6084-1","6090","6084",0.00213,0.09907,0.0,0.0,0.0,46.0,0.0,0.0
"tx2-6089-6084-1:wnd1","ROUND ROCK~6-ROUND ROCK~1","tx2-6089-6084-1","6089","6084",0.00558,0.2567,0.0,0.0,0.0,25.0,0.0,0.0
"tx2-6088-6084-1:wnd1","ROUND ROCK~5-ROUND ROCK~1","tx2-6088-6084-1","6088","6084",0.00292,0.0945,0.0,0.0,0.0,25.0,0.0,0.0
"tx2-6087-6084-1:wnd1","ROUND ROCK~4-ROUND ROCK~1","tx2-6087-6084-1","6087","6084",0.01529,0.2834,0.0,0.0,0.0,43.0,0.0,0.0
"tx2-6086-6084-1:wnd1","ROUND ROCK~3-ROUND ROCK~1","tx2-6086-6084-1","6086","6084",0.00567,0.21309,0.0,0.0,0.0,41.0,0.0,0.0
"tx2-6085-6084-1:wnd1","ROUND ROCK~2-ROUND ROCK~1","tx2-6085-6084-1","6085","6084",0.01088,0.45298,0.0,0.0,0.0,31.0,0.0,0.0
"tx2-6083-6081-1:wnd1","MARBLE FAL~3-MARBLE FAL~1","tx2-6083-6081-1","6083","6081",0.00631,0.2531,0.0,0.0,0.0,80.0,0.0,0.0
"tx2-6082-6081-1:wnd1","MARBLE FAL~2-MARBLE FAL~1","tx2-6082-6081-1","6082","6081",0.00602,0.1165,0.0,0.0,0.0,80.0,0.0,0.0
"tx2-6077-6076-1:wnd1","LA GRANGE 2-LA GRANGE 1","tx2-6077-6076-1","6077","6076",7.0E-4,0.0251,0.0,0.0,0.0,176.4,0.0,0.0
"tx2-6080-6075-1:wnd1","LA GRANGE 5-LA GRANGE 0","tx2-6080-6075-1","6080","6075",8.0E-5,0.0074,0.0,0.0,0.0,1152.0,0.0,0.0
"tx2-6079-6075-1:wnd1","LA GRANGE 4-LA GRANGE 0","tx2-6079-6075-1","6079","6075",9.0E-5,0.00542,0.0,0.0,0.0,1165.0,0.0,0.0
"tx2-6078-6075-1:wnd1","LA GRANGE 3-LA GRANGE 0","tx2-6078-6075-1","6078","6075",1.6E-4,0.01164,0.0,0.0,0.0,1159.0,0.0,0.0
"tx2-6076-6075-1:wnd1","LA GRANGE 1-LA GRANGE 0","tx2-6076-6075-1","6076","6075",2.2E-4,0.01507,0.0,0.0,0.0,1058.0,0.0,0.0
"tx2-6068-6067-2:wnd1","MARION 1 2-MARION 1 1","tx2-6068-6067-2","6068","6067",0.00105,0.0432,0.0,0.0,0.0,300.0,0.0,0.0
"tx2-6068-6067-1:wnd1","MARION 1 2-MARION 1 1","tx2-6068-6067-1","6068","6067",0.00105,0.0432,0.0,0.0,0.0,300.0,0.0,0.0
"tx2-6074-6066-1:wnd1","MARION 1 8-MARION 1 0","tx2-6074-6066-1","6074","6066",3.6E-4,0.01602,0.0,0.0,0.0,666.0,0.0,0.0
"tx2-6073-6066-1:wnd1","MARION 1 7-MARION 1 0","tx2-6073-6066-1","6073","6066",2.6E-4,0.01616,0.0,0.0,0.0,664.0,0.0,0.0
"tx2-6072-6066-1:wnd1","MARION 1 6-MARION 1 0","tx2-6072-6066-1","6072","6066",2.6E-4,0.02419,0.0,0.0,0.0,679.0,0.0,0.0
"tx2-6071-6066-1:wnd1","MARION 1 5-MARION 1 0","tx2-6071-6066-1","6071","6066",1.3E-4,0.00964,0.0,0.0,0.0,670.0,0.0,0.0
"tx2-6070-6066-1:wnd1","MARION 1 4-MARION 1 0","tx2-6070-6066-1","6070","6066",4.4E-4,0.02944,0.0,0.0,0.0,677.0,0.0,0.0
"tx2-6069-6066-1:wnd1","MARION 1 3-MARION 1 0","tx2-6069-6066-1","6069","6066",2.3E-4,0.01215,0.0,0.0,0.0,667.0,0.0,0.0
