"ID","Name","Node1","Node2","R","X","Bch","NormalOperatingLimit","ShortTermLimit","EmergencyLimit"
"ln-1142-1426-1","BUS_1142-BUS_1426","1142","1426",0.00744,0.02066,0.00225,120.0,129.0,138.0
"ln-1143-1745-1","BUS_1143-BUS_1745","1143","1745",0.0405,0.05041,0.00719,57.0,61.28,65.55
"ln-1144-1212-1","BUS_1144-BUS_1212","1144","1212",0.01074,0.03223,0.00378,114.0,122.55,131.1
"ln-1144-1595-1","BUS_1144-BUS_1595","1144","1595",0.01901,0.05785,0.00687,114.0,122.55,131.1
"ln-1145-1274-1","BUS_1145-BUS_1274","1145","1274",0.00248,0.00661,7.5E-4,140.0,150.5,161.0
"ln-1146-1318-1","BUS_1146-BUS_1318","1146","1318",0.00496,0.00992,9.7E-4,90.0,96.75,103.5
"ln-1146-1581-1","BUS_1146-BUS_1581","1146","1581",0.03802,0.07521,0.00666,90.0,96.75,103.5
"ln-1147-1485-1","BUS_1147-BUS_1485","1147","1485",0.00826,0.02562,0.00286,114.0,122.55,131.1
"ln-1148-1382-1","BUS_1148-BUS_1382","1148","1382",0.0405,0.10579,0.01188,120.0,129.0,138.0
"ln-1148-1576-1","BUS_1148-BUS_1576","1148","1576",0.02562,0.0686,0.00779,120.0,129.0,138.0
"ln-1149-1258-1","BUS_1149-BUS_1258","1149","1258",0.00661,0.02066,0.00223,114.0,122.55,131.1
"ln-1149-1313-1","BUS_1149-BUS_1313","1149","1313",0.02231,0.07107,0.00745,114.0,122.55,131.1
"ln-1150-1151-1","BUS_1150-BUS_1151","1150","1151",8.3E-4,0.00165,1.9E-4,140.0,150.5,161.0
"ln-1151-1216-1","BUS_1151-BUS_1216","1151","1216",0.0438,0.11488,0.01195,120.0,129.0,138.0
"ln-1151-1417-1","BUS_1151-BUS_1417","1151","1417",0.02231,0.06529,0.00634,120.0,129.0,138.0
"ln-1152-1153-1","BUS_1152-BUS_1153","1152","1153",0.00413,0.00744,6.8E-4,90.0,96.75,103.5
"ln-1153-1490-1","BUS_1153-BUS_1490","1153","1490",-0.0,8.3E-4,7.0E-5,140.0,150.5,161.0
"ln-1154-1193-1","BUS_1154-BUS_1193","1154","1193",0.01157,0.03636,0.00426,114.0,122.55,131.1
"ln-1155-1228-1","BUS_1155-BUS_1228","1155","1228",0.00331,0.00826,9.0E-4,120.0,129.0,138.0
"ln-1155-1357-1","BUS_1155-BUS_1357","1155","1357",0.00826,0.01488,0.00305,120.0,129.0,138.0
"ln-1157-1158-1","BUS_1157-BUS_1158","1157","1158",-0.0,8.3E-4,5.0E-5,140.0,150.5,161.0
"ln-1158-1222-1","BUS_1158-BUS_1222","1158","1222",0.00579,0.01405,0.00152,120.0,129.0,138.0
"ln-1158-1453-1","BUS_1158-BUS_1453","1158","1453",-0.0,8.3E-4,2.0E-5,140.0,150.5,161.0
"ln-1159-1161-1","BUS_1159-BUS_1161","1159","1161",0.00413,0.00826,8.7E-4,90.0,96.75,103.5
"ln-1160-1162-1","BUS_1160-BUS_1162","1160","1162",0.00413,0.00826,8.7E-4,90.0,96.75,103.5
"ln-1161-1358-1","BUS_1161-BUS_1358","1161","1358",0.00661,0.01983,0.00218,140.0,150.5,161.0
"ln-1162-1485-1","BUS_1162-BUS_1485","1162","1485",0.00496,0.0157,0.00179,140.0,150.5,161.0
"ln-1163-1536-1","BUS_1163-BUS_1536","1163","1536",0.01322,0.04132,0.00448,140.0,150.5,161.0
"ln-1164-1166-1","BUS_1164-BUS_1166","1164","1166",8.3E-4,0.00124,1.5E-4,120.0,129.0,138.0
"ln-1165-1167-1","BUS_1165-BUS_1167","1165","1167",8.3E-4,0.00124,1.5E-4,120.0,129.0,138.0
"ln-1166-1452-1","BUS_1166-BUS_1452","1166","1452",0.0314,0.09421,0.00837,120.0,129.0,138.0
"ln-1167-1453-1","BUS_1167-BUS_1453","1167","1453",0.0314,0.09421,0.00837,120.0,129.0,138.0
"ln-1168-1476-1","BUS_1168-BUS_1476","1168","1476",0.03802,0.05207,0.00474,57.0,61.28,65.55
"ln-1170-1389-1","BUS_1170-BUS_1389","1170","1389",0.0405,0.07025,0.00673,90.0,96.75,103.5
"ln-1171-1269-1","BUS_1171-BUS_1269","1171","1269",0.04132,0.06116,0.01036,90.0,96.75,103.5
"ln-1171-1556-1","BUS_1171-BUS_1556","1171","1556",0.00496,0.0157,0.00184,140.0,150.5,161.0
"ln-1172-1539-1","BUS_1172-BUS_1539","1172","1539",0.00165,0.00496,4.6E-4,114.0,122.55,131.1
"ln-1175-1580-1","BUS_1175-BUS_1580","1175","1580",0.00248,0.00744,8.0E-4,120.0,129.0,138.0
"ln-1176-1178-1","BUS_1176-BUS_1178","1176","1178",8.3E-4,0.00124,1.0E-4,90.0,96.75,103.5
"ln-1177-1580-1","BUS_1177-BUS_1580","1177","1580",0.01653,0.02893,0.00273,90.0,96.75,103.5
"ln-1179-1384-1","BUS_1179-BUS_1384","1179","1384",0.01983,0.05289,0.00578,120.0,129.0,138.0
"ln-1179-1522-1","BUS_1179-BUS_1522","1179","1522",0.00165,0.00579,7.0E-4,114.0,122.55,131.1
"ln-1180-1365-1","BUS_1180-BUS_1365","1180","1365",0.00579,0.01736,0.00184,114.0,122.55,131.1
"ln-1181-1190-1","BUS_1181-BUS_1190","1181","1190",0.02562,0.04711,0.00944,120.0,129.0,138.0
"ln-1182-1448-1","BUS_1182-BUS_1448","1182","1448",0.00992,0.0314,0.00363,140.0,150.5,161.0
"ln-1182-1449-1","BUS_1182-BUS_1449","1182","1449",0.00992,0.0314,0.00363,140.0,150.5,161.0
"ln-1182-1463-1","BUS_1182-BUS_1463","1182","1463",0.00579,0.01488,0.00165,120.0,129.0,138.0
"ln-1183-1194-1","BUS_1183-BUS_1194","1183","1194",0.00248,0.00744,8.5E-4,114.0,122.55,131.1
"ln-1183-1315-1","BUS_1183-BUS_1315","1183","1315",0.00579,0.01901,0.00215,112.0,120.4,128.8
"ln-1183-1460-1","BUS_1183-BUS_1460","1183","1460",0.00331,0.01074,0.00126,114.0,122.55,131.1
"ln-1183-1488-1","BUS_1183-BUS_1488","1183","1488",0.00496,0.0157,0.00177,112.0,120.4,128.8
"ln-1184-1236-1","BUS_1184-BUS_1236","1184","1236",0.00744,0.02727,0.00317,141.0,151.57,162.15
"ln-1185-1367-1","BUS_1185-BUS_1367","1185","1367",0.02645,0.03471,0.00639,90.0,96.75,103.5
"ln-1185-1489-1","BUS_1185-BUS_1489","1185","1489",0.0157,0.02479,0.00402,90.0,96.75,103.5
"ln-1186-1188-1","BUS_1186-BUS_1188","1186","1188",0.00331,0.00579,5.8E-4,90.0,96.75,103.5
"ln-1187-1189-1","BUS_1187-BUS_1189","1187","1189",0.00331,0.00579,5.6E-4,90.0,96.75,103.5
"ln-1188-1256-1","BUS_1188-BUS_1256","1188","1256",0.01157,0.03471,0.00399,140.0,150.5,161.0
"ln-1189-1380-1","BUS_1189-BUS_1380","1189","1380",0.00413,0.02975,0.00322,232.0,249.4,266.8
"ln-1190-1473-1","BUS_1190-BUS_1473","1190","1473",0.00248,0.00579,8.0E-4,90.0,96.75,103.5
"ln-1190-1474-1","BUS_1190-BUS_1474","1190","1474",0.00165,0.00496,6.5E-4,90.0,96.75,103.5
"ln-1192-1209-1","BUS_1192-BUS_1209","1192","1209",0.0124,0.04545,0.00438,114.0,122.55,131.1
"ln-1192-1282-1","BUS_1192-BUS_1282","1192","1282",0.0281,0.0719,0.0076,120.0,129.0,138.0
"ln-1192-1288-1","BUS_1192-BUS_1288","1192","1288",0.00744,0.02397,0.00252,114.0,122.55,131.1
"ln-1192-1578-1","BUS_1192-BUS_1578","1192","1578",0.01322,0.04628,0.00448,114.0,122.55,131.1
"ln-1193-1576-1","BUS_1193-BUS_1576","1193","1576",0.0405,0.07025,0.00707,90.0,96.75,103.5
"ln-1194-1534-1","BUS_1194-BUS_1534","1194","1534",0.01074,0.03306,0.00385,114.0,122.55,131.1
"ln-1195-1278-1","BUS_1195-BUS_1278","1195","1278",0.00248,0.00744,8.7E-4,114.0,122.55,131.1
"ln-1196-1353-1","BUS_1196-BUS_1353","1196","1353",0.00331,0.01074,0.00121,114.0,122.55,131.1
"ln-1197-1199-1","BUS_1197-BUS_1199","1197","1199",0.00496,0.00909,9.2E-4,90.0,96.75,103.5
"ln-1198-1200-1","BUS_1198-BUS_1200","1198","1200",0.00496,0.00909,9.2E-4,90.0,96.75,103.5
"ln-1200-1355-1","BUS_1200-BUS_1355","1200","1355",0.00331,0.00909,0.00102,140.0,150.5,161.0
"ln-1200-1517-1","BUS_1200-BUS_1517","1200","1517",0.00579,0.01901,0.00203,140.0,150.5,161.0
"ln-1201-1202-1","BUS_1201-BUS_1202","1201","1202",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-1201-1373-1","BUS_1201-BUS_1373","1201","1373",0.00496,0.0157,0.0016,114.0,122.55,131.1
"ln-1201-1527-1","BUS_1201-BUS_1527","1201","1527",0.00413,0.0124,0.00126,114.0,122.55,131.1
"ln-1202-1338-1","BUS_1202-BUS_1338","1202","1338",0.00413,0.0124,0.00133,114.0,122.55,131.1
"ln-1202-1523-1","BUS_1202-BUS_1523","1202","1523",0.00248,0.01901,0.00196,114.0,122.55,131.1
"ln-1203-1325-1","BUS_1203-BUS_1325","1203","1325",0.00248,0.00661,7.5E-4,114.0,122.55,131.1
"ln-1203-1345-1","BUS_1203-BUS_1345","1203","1345",0.00826,0.02645,0.00281,114.0,122.55,131.1
"ln-1203-1524-1","BUS_1203-BUS_1524","1203","1524",0.00248,0.01901,0.00196,114.0,122.55,131.1
"ln-1204-1279-1","BUS_1204-BUS_1279","1204","1279",0.00248,0.00661,8.0E-4,114.0,122.55,131.1
"ln-1204-1536-1","BUS_1204-BUS_1536","1204","1536",0.00909,0.02975,0.00322,140.0,150.5,161.0
"ln-1205-1380-1","BUS_1205-BUS_1380","1205","1380",0.00331,0.02231,0.00249,114.0,122.55,131.1
"ln-1206-1599-1","BUS_1206-BUS_1599","1206","1599",8.3E-4,0.00331,3.6E-4,114.0,122.55,131.1
"ln-1208-1209-1","BUS_1208-BUS_1209","1208","1209",-0.0,8.3E-4,5.0E-5,114.0,122.55,131.1
"ln-1209-1479-1","BUS_1209-BUS_1479","1209","1479",8.3E-4,0.00165,1.9E-4,140.0,150.5,161.0
"ln-1210-1345-1","BUS_1210-BUS_1345","1210","1345",0.00165,0.00579,0.0,96.0,103.2,110.4
"ln-1211-1346-1","BUS_1211-BUS_1346","1211","1346",0.00165,0.00579,0.0,96.0,103.2,110.4
"ln-1212-1213-1","BUS_1212-BUS_1213","1212","1213",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-1212-1280-1","BUS_1212-BUS_1280","1212","1280",0.00661,0.01983,0.00215,114.0,122.55,131.1
"ln-1212-1582-1","BUS_1212-BUS_1582","1212","1582",8.3E-4,0.00248,2.7E-4,140.0,150.5,161.0
"ln-1213-1281-1","BUS_1213-BUS_1281","1213","1281",0.00661,0.01983,0.00213,114.0,122.55,131.1
"ln-1213-1336-1","BUS_1213-BUS_1336","1213","1336",0.0157,0.05372,0.00513,114.0,122.55,131.1
"ln-1213-1593-1","BUS_1213-BUS_1593","1213","1593",0.00165,0.00413,4.4E-4,140.0,150.5,161.0
"ln-1213-1594-1","BUS_1213-BUS_1594","1213","1594",0.00165,0.00496,7.0E-4,120.0,129.0,138.0
"ln-1214-1504-1","BUS_1214-BUS_1504","1214","1504",0.00744,0.02397,0.00271,140.0,150.5,161.0
"ln-1215-1249-1","BUS_1215-BUS_1249","1215","1249",0.03967,0.09008,0.01897,85.0,91.38,97.75
"ln-1217-1348-1","BUS_1217-BUS_1348","1217","1348",0.01818,0.05455,0.00649,114.0,122.55,131.1
"ln-1217-1444-1","BUS_1217-BUS_1444","1217","1444",0.02479,0.0438,0.00912,85.0,91.38,97.75
"ln-1218-1219-1","BUS_1218-BUS_1219","1218","1219",0.00248,0.00579,5.6E-4,120.0,129.0,138.0
"ln-1219-1505-1","BUS_1219-BUS_1505","1219","1505",0.01488,0.0314,0.00537,120.0,129.0,138.0
"ln-1221-1222-1","BUS_1221-BUS_1222","1221","1222",0.00579,0.00909,9.7E-4,90.0,96.75,103.5
"ln-1223-1250-1","BUS_1223-BUS_1250","1223","1250",0.00826,0.0281,0.00281,140.0,150.5,161.0
"ln-1224-1226-1","BUS_1224-BUS_1226","1224","1226",0.00248,0.00413,4.1E-4,90.0,96.75,103.5
"ln-1225-1227-1","BUS_1225-BUS_1227","1225","1227",0.00248,0.00413,4.1E-4,90.0,96.75,103.5
"ln-1226-1261-1","BUS_1226-BUS_1261","1226","1261",0.00496,0.0157,0.00165,114.0,122.55,131.1
"ln-1226-1383-1","BUS_1226-BUS_1383","1226","1383",0.00909,0.02893,0.00302,114.0,122.55,131.1
"ln-1227-1260-1","BUS_1227-BUS_1260","1227","1260",0.00496,0.0157,0.00167,114.0,122.55,131.1
"ln-1228-1368-1","BUS_1228-BUS_1368","1228","1368",0.00496,0.0157,0.00181,114.0,122.55,131.1
"ln-1230-1498-1","BUS_1230-BUS_1498","1230","1498",0.00992,0.02479,0.00271,120.0,129.0,138.0
"ln-1231-1499-1","BUS_1231-BUS_1499","1231","1499",0.00992,0.02479,0.00271,120.0,129.0,138.0
"ln-1233-1312-1","BUS_1233-BUS_1312","1233","1312",0.00992,0.03058,0.00351,140.0,150.5,161.0
"ln-1233-1363-1","BUS_1233-BUS_1363","1233","1363",0.00992,0.02562,0.00288,120.0,129.0,138.0
"ln-1233-1382-1","BUS_1233-BUS_1382","1233","1382",0.00826,0.02562,0.00264,120.0,129.0,138.0
"ln-1233-1526-1","BUS_1233-BUS_1526","1233","1526",0.00165,0.00496,5.3E-4,120.0,129.0,138.0
"ln-1233-1599-1","BUS_1233-BUS_1599","1233","1599",0.00661,0.02066,0.00237,140.0,150.5,161.0
"ln-1234-1347-1","BUS_1234-BUS_1347","1234","1347",0.03719,0.06694,0.0067,90.0,96.75,103.5
"ln-1234-1564-1","BUS_1234-BUS_1564","1234","1564",0.00744,0.01157,0.0015,90.0,96.75,103.5
"ln-1238-1239-1","BUS_1238-BUS_1239","1238","1239",8.3E-4,0.00165,2.4E-4,90.0,96.75,103.5
"ln-1239-1535-1","BUS_1239-BUS_1535","1239","1535",0.00496,0.01653,0.00186,140.0,150.5,161.0
"ln-1239-1565-1","BUS_1239-BUS_1565","1239","1565",0.00248,0.00744,8.5E-4,140.0,150.5,161.0
"ln-1241-1518-1","BUS_1241-BUS_1518","1241","1518",0.0157,0.03636,0.00387,90.0,96.75,103.5
"ln-1242-1243-1","BUS_1242-BUS_1243","1242","1243",-0.0,8.3E-4,2.0E-5,140.0,150.5,161.0
"ln-1243-1251-1","BUS_1243-BUS_1251","1243","1251",0.00248,0.00661,7.7E-4,140.0,150.5,161.0
"ln-1244-1311-1","BUS_1244-BUS_1311","1244","1311",0.01983,0.06281,0.00658,114.0,122.55,131.1
"ln-1244-1326-1","BUS_1244-BUS_1326","1244","1326",0.00826,0.02149,0.00227,120.0,129.0,138.0
"ln-1244-1330-1","BUS_1244-BUS_1330","1244","1330",0.00661,0.01736,0.0024,120.0,129.0,138.0
"ln-1244-1546-1","BUS_1244-BUS_1546","1244","1546",0.01405,0.03388,0.0037,120.0,129.0,138.0
"ln-1245-1291-1","BUS_1245-BUS_1291","1245","1291",0.03471,0.09339,0.01232,120.0,129.0,138.0
"ln-1245-1327-1","BUS_1245-BUS_1327","1245","1327",0.01653,0.03802,0.00438,120.0,129.0,138.0
"ln-1245-1425-1","BUS_1245-BUS_1425","1245","1425",0.00331,0.00826,8.5E-4,120.0,129.0,138.0
"ln-1246-1248-1","BUS_1246-BUS_1248","1246","1248",8.3E-4,0.00248,2.9E-4,114.0,122.55,131.1
"ln-1247-1375-1","BUS_1247-BUS_1375","1247","1375",0.00165,0.00496,5.6E-4,114.0,122.55,131.1
"ln-1248-1375-1","BUS_1248-BUS_1375","1248","1375",8.3E-4,0.00331,3.4E-4,114.0,122.55,131.1
"ln-1248-1390-1","BUS_1248-BUS_1390","1248","1390",0.00579,0.01818,0.00196,114.0,122.55,131.1
"ln-1249-1427-1","BUS_1249-BUS_1427","1249","1427",0.01983,0.04711,0.00956,85.0,91.38,97.75
"ln-1250-1251-1","BUS_1250-BUS_1251","1250","1251",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-1250-1271-1","BUS_1250-BUS_1271","1250","1271",0.00413,0.00826,8.5E-4,120.0,129.0,138.0
"ln-1250-1290-1","BUS_1250-BUS_1290","1250","1290",0.00165,0.00579,7.3E-4,140.0,150.5,161.0
"ln-1250-1310-1","BUS_1250-BUS_1310","1250","1310",0.00661,0.01983,0.00213,140.0,150.5,161.0
"ln-1250-1403-1","BUS_1250-BUS_1403","1250","1403",0.00413,0.01405,0.0015,140.0,150.5,161.0
"ln-1251-1487-1","BUS_1251-BUS_1487","1251","1487",0.00248,0.00744,8.5E-4,140.0,150.5,161.0
"ln-1252-1514-1","BUS_1252-BUS_1514","1252","1514",0.00165,0.00496,7.5E-4,120.0,129.0,138.0
"ln-1253-1514-1","BUS_1253-BUS_1514","1253","1514",-0.0,8.3E-4,2.0E-5,120.0,129.0,138.0
"ln-1253-1544-1","BUS_1253-BUS_1544","1253","1544",0.00579,0.0157,0.00174,120.0,129.0,138.0
"ln-1254-1256-1","BUS_1254-BUS_1256","1254","1256",0.01074,0.01322,0.00172,75.0,80.62,86.25
"ln-1255-1257-1","BUS_1255-BUS_1257","1255","1257",0.01074,0.01322,0.00174,75.0,80.62,86.25
"ln-1257-1508-1","BUS_1257-BUS_1508","1257","1508",0.00744,0.02397,0.00261,140.0,150.5,161.0
"ln-1259-1336-1","BUS_1259-BUS_1336","1259","1336",0.00248,0.00579,6.3E-4,90.0,96.75,103.5
"ln-1259-1563-1","BUS_1259-BUS_1563","1259","1563",0.00661,0.00744,0.00148,90.0,96.75,103.5
"ln-1260-1261-1","BUS_1260-BUS_1261","1260","1261",-0.0,8.3E-4,2.0E-5,114.0,122.55,131.1
"ln-1261-1340-1","BUS_1261-BUS_1340","1261","1340",0.00413,0.00909,7.7E-4,90.0,96.75,103.5
"ln-1262-1337-1","BUS_1262-BUS_1337","1262","1337",0.04215,0.07025,0.00755,57.0,61.28,65.55
"ln-1262-1528-1","BUS_1262-BUS_1528","1262","1528",0.05041,0.08264,0.00891,57.0,61.28,65.55
"ln-1264-1265-1","BUS_1264-BUS_1265","1264","1265",0.00331,0.01074,0.00114,114.0,122.55,131.1
"ln-1265-1313-1","BUS_1265-BUS_1313","1265","1313",0.02893,0.1,0.00966,114.0,122.55,131.1
"ln-1265-1503-1","BUS_1265-BUS_1503","1265","1503",0.03884,0.17934,0.02001,114.0,122.55,131.1
"ln-1267-1292-1","BUS_1267-BUS_1292","1267","1292",0.0124,0.03719,0.00336,120.0,129.0,138.0
"ln-1269-1543-1","BUS_1269-BUS_1543","1269","1543",0.01818,0.03471,0.00486,90.0,96.75,103.5
"ln-1270-1271-1","BUS_1270-BUS_1271","1270","1271",8.3E-4,0.00165,1.5E-4,120.0,129.0,138.0
"ln-1272-1274-1","BUS_1272-BUS_1274","1272","1274",-0.0,8.3E-4,5.0E-5,90.0,96.75,103.5
"ln-1273-1275-1","BUS_1273-BUS_1275","1273","1275",-0.0,8.3E-4,5.0E-5,90.0,96.75,103.5
"ln-1275-1545-1","BUS_1275-BUS_1545","1275","1545",8.3E-4,0.00331,3.6E-4,140.0,150.5,161.0
"ln-1276-1392-1","BUS_1276-BUS_1392","1276","1392",0.00744,0.02231,0.00252,140.0,150.5,161.0
"ln-1276-1536-1","BUS_1276-BUS_1536","1276","1536",0.00413,0.01157,0.00138,140.0,150.5,161.0
"ln-1277-1339-1","BUS_1277-BUS_1339","1277","1339",0.00331,0.01074,0.00131,140.0,150.5,161.0
"ln-1277-1500-1","BUS_1277-BUS_1500","1277","1500",0.00331,0.00992,0.00114,140.0,150.5,161.0
"ln-1278-1569-1","BUS_1278-BUS_1569","1278","1569",0.00496,0.01488,0.00177,114.0,122.55,131.1
"ln-1283-1454-1","BUS_1283-BUS_1454","1283","1454",0.01488,0.02562,0.00283,90.0,96.75,103.5
"ln-1284-1296-1","BUS_1284-BUS_1296","1284","1296",0.01074,0.01322,0.00242,90.0,96.75,103.5
"ln-1284-1417-1","BUS_1284-BUS_1417","1284","1417",0.0157,0.04463,0.0045,85.0,91.38,97.75
"ln-1285-1298-1","BUS_1285-BUS_1298","1285","1298",0.00496,0.0124,0.00138,120.0,129.0,138.0
"ln-1285-1408-1","BUS_1285-BUS_1408","1285","1408",0.00165,0.00413,5.1E-4,140.0,150.5,161.0
"ln-1286-1288-1","BUS_1286-BUS_1288","1286","1288",-0.0,8.3E-4,2.0E-5,140.0,150.5,161.0
"ln-1290-1495-1","BUS_1290-BUS_1495","1290","1495",0.00413,0.0124,0.00143,140.0,150.5,161.0
"ln-1291-1435-1","BUS_1291-BUS_1435","1291","1435",0.00248,0.00909,9.7E-4,114.0,122.55,131.1
"ln-1293-1467-1","BUS_1293-BUS_1467","1293","1467",0.02562,0.06281,0.00692,120.0,129.0,138.0
"ln-1293-1577-1","BUS_1293-BUS_1577","1293","1577",0.02479,0.06116,0.0068,120.0,129.0,138.0
"ln-1294-1577-1","BUS_1294-BUS_1577","1294","1577",0.02479,0.06116,0.0068,120.0,129.0,138.0
"ln-1295-1328-1","BUS_1295-BUS_1328","1295","1328",0.00331,0.00909,0.00111,140.0,150.5,161.0
"ln-1295-1475-1","BUS_1295-BUS_1475","1295","1475",0.00826,0.02479,0.00302,140.0,150.5,161.0
"ln-1297-1298-1","BUS_1297-BUS_1298","1297","1298",0.00413,0.01322,0.00155,140.0,150.5,161.0
"ln-1298-1418-1","BUS_1298-BUS_1418","1298","1418",0.01074,0.03223,0.00312,120.0,129.0,138.0
"ln-1301-1342-1","BUS_1301-BUS_1342","1301","1342",0.03223,0.10248,0.01084,114.0,122.55,131.1
"ln-1303-1507-1","BUS_1303-BUS_1507","1303","1507",0.00744,0.02397,0.00252,140.0,150.5,161.0
"ln-1303-1598-1","BUS_1303-BUS_1598","1303","1598",0.00496,0.0157,0.00165,140.0,150.5,161.0
"ln-1304-1306-1","BUS_1304-BUS_1306","1304","1306",-0.0,8.3E-4,0.0,114.0,122.55,131.1
"ln-1305-1307-1","BUS_1305-BUS_1307","1305","1307",-0.0,8.3E-4,0.0,114.0,122.55,131.1
"ln-1307-1538-1","BUS_1307-BUS_1538","1307","1538",0.00413,0.01322,0.00148,140.0,150.5,161.0
"ln-1308-1420-1","BUS_1308-BUS_1420","1308","1420",0.03471,0.10909,0.01203,114.0,122.55,131.1
"ln-1309-1562-1","BUS_1309-BUS_1562","1309","1562",0.02975,0.09587,0.01036,57.0,61.28,65.55
"ln-1309-1802-1","BUS_1309-BUS_1802","1309","1802",0.0124,0.03719,0.00436,114.0,122.55,131.1
"ln-1310-1462-1","BUS_1310-BUS_1462","1310","1462",0.00165,0.00496,5.3E-4,140.0,150.5,161.0
"ln-1311-1329-1","BUS_1311-BUS_1329","1311","1329",0.02066,0.06694,0.00707,140.0,150.5,161.0
"ln-1314-1315-1","BUS_1314-BUS_1315","1314","1315",0.00248,0.00413,7.7E-4,57.0,61.28,65.55
"ln-1316-1318-1","BUS_1316-BUS_1318","1316","1318",0.00331,0.00579,5.8E-4,19.0,20.42,21.85
"ln-1317-1319-1","BUS_1317-BUS_1319","1317","1319",0.00331,0.00579,5.8E-4,19.0,20.42,21.85
"ln-1319-1580-1","BUS_1319-BUS_1580","1319","1580",0.03802,0.07355,0.00658,90.0,96.75,103.5
"ln-1321-1323-1","BUS_1321-BUS_1323","1321","1323",-0.0,8.3E-4,5.0E-5,140.0,150.5,161.0
"ln-1322-1476-1","BUS_1322-BUS_1476","1322","1476",0.0124,0.0281,0.00266,90.0,96.75,103.5
"ln-1323-1360-1","BUS_1323-BUS_1360","1323","1360",8.3E-4,0.00124,1.7E-4,90.0,96.75,103.5
"ln-1329-1538-1","BUS_1329-BUS_1538","1329","1538",0.02645,0.0843,0.00888,114.0,122.55,131.1
"ln-1329-1587-1","BUS_1329-BUS_1587","1329","1587",0.00661,0.01405,0.00257,120.0,129.0,138.0
"ln-1330-1587-1","BUS_1330-BUS_1587","1330","1587",0.00165,0.00331,5.1E-4,120.0,129.0,138.0
"ln-1332-1334-1","BUS_1332-BUS_1334","1332","1334",0.00248,0.00661,7.3E-4,120.0,129.0,138.0
"ln-1333-1335-1","BUS_1333-BUS_1335","1333","1335",0.00248,0.00744,7.5E-4,120.0,129.0,138.0
"ln-1335-1374-1","BUS_1335-BUS_1374","1335","1374",0.00413,0.01157,0.00131,140.0,150.5,161.0
"ln-1339-1503-1","BUS_1339-BUS_1503","1339","1503",0.00579,0.01901,0.00196,140.0,150.5,161.0
"ln-1341-1468-1","BUS_1341-BUS_1468","1341","1468",0.00579,0.0157,0.00145,90.0,96.75,103.5
"ln-1343-1344-1","BUS_1343-BUS_1344","1343","1344",-0.0,1.0E-4,0.0,438.0,470.85,503.7
"ln-1343-1574-1","BUS_1343-BUS_1574","1343","1574",0.02397,0.07686,0.00832,114.0,122.55,131.1
"ln-1344-1520-1","BUS_1344-BUS_1520","1344","1520",0.01901,0.06198,0.00651,140.0,150.5,161.0
"ln-1346-1426-1","BUS_1346-BUS_1426","1346","1426",0.02479,0.08926,0.00888,85.0,91.38,97.75
"ln-1346-1527-1","BUS_1346-BUS_1527","1346","1527",0.00496,0.01488,0.00157,114.0,122.55,131.1
"ln-1346-1579-1","BUS_1346-BUS_1579","1346","1579",0.01488,0.04132,0.00411,120.0,129.0,138.0
"ln-1347-1553-1","BUS_1347-BUS_1553","1347","1553",0.01736,0.03223,0.00312,90.0,96.75,103.5
"ln-1351-1452-1","BUS_1351-BUS_1452","1351","1452",0.00248,0.00744,7.7E-4,140.0,150.5,161.0
"ln-1351-1494-1","BUS_1351-BUS_1494","1351","1494",0.01901,0.06116,0.00656,140.0,150.5,161.0
"ln-1352-1353-1","BUS_1352-BUS_1353","1352","1353",0.00248,0.00826,7.7E-4,57.0,61.28,65.55
"ln-1353-1539-1","BUS_1353-BUS_1539","1353","1539",8.3E-4,0.00165,2.4E-4,114.0,122.55,131.1
"ln-1356-1390-1","BUS_1356-BUS_1390","1356","1390",0.00579,0.01653,0.00184,120.0,129.0,138.0
"ln-1360-1476-1","BUS_1360-BUS_1476","1360","1476",0.00744,0.0124,0.00179,90.0,96.75,103.5
"ln-1361-1362-1","BUS_1361-BUS_1362","1361","1362",0.00165,0.00413,4.4E-4,57.0,61.28,65.55
"ln-1362-1570-1","BUS_1362-BUS_1570","1362","1570",0.00413,0.0124,0.00128,114.0,122.55,131.1
"ln-1363-1499-1","BUS_1363-BUS_1499","1363","1499",0.00826,0.02149,0.0024,120.0,129.0,138.0
"ln-1364-1365-1","BUS_1364-BUS_1365","1364","1365",-0.0,8.3E-4,2.0E-5,120.0,129.0,138.0
"ln-1366-1502-1","BUS_1366-BUS_1502","1366","1502",0.00579,0.01818,0.00191,140.0,150.5,161.0
"ln-1367-1432-1","BUS_1367-BUS_1432","1367","1432",0.0876,0.17025,0.01607,90.0,96.75,103.5
"ln-1369-1533-1","BUS_1369-BUS_1533","1369","1533",0.0157,0.05041,0.00528,114.0,122.55,131.1
"ln-1369-1601-1","BUS_1369-BUS_1601","1369","1601",0.02893,0.09008,0.01002,114.0,122.55,131.1
"ln-1370-1371-1","BUS_1370-BUS_1371","1370","1371",-0.0,8.3E-4,2.0E-5,90.0,96.75,103.5
"ln-1371-1552-1","BUS_1371-BUS_1552","1371","1552",0.00661,0.01074,0.00114,90.0,96.75,103.5
